No,CollarID,UTC_Date,UTC_Time,LMT_Date,LMT_Time,Origin,SCTS_Date,SCTS_Time,ECEF_X [m],ECEF_Y [m],ECEF_Z [m],Latitude [°],Longitude [°],Height [m],DOP,FixType,3D_Error [m],Sats,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Mort. Status,Activity,Main [V],Beacon [V],Temp [°C],Easting,Northing,AnimalID,GroupID
3552,33353,5/29/2023,15:01:08,5/29/2023,3:01:08 PM,Collar,5/31/2023,8:31:24 AM,-2676251,-4421661,3725166,35.9646842,-121.1848087,247.32,1.2,val. GPS-3D,,7,14,32,19,29,30,29,24,29,6,29,13,29,15,29,0,0,0,0,0,0,0,0,0,0,,,3.32,,13,10663680.36,3981554.427,N/A,N/A
3551,33353,5/29/2023,12:00:38,5/29/2023,12:00:38 PM,Collar,5/31/2023,8:31:24 AM,-2676274,-4421703,3725207,35.96473,-121.1847857,310.12,1.2,val. GPS-3D,,7,7,29,8,29,5,29,14,29,9,29,13,29,20,29,0,0,0,0,0,0,0,0,0,0,,,3.32,,13,10663682.33,3981559.553,N/A,N/A
3550,33353,5/29/2023,9:01:18,5/29/2023,9:01:18 AM,Collar,5/31/2023,8:31:24 AM,-2676293,-4421662,3725160,35.9645208,-121.1852013,262.09,1.4,val. GPS-3D,,6,8,29,9,29,16,29,27,29,26,29,7,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,,15,10663645.29,3981535.643,N/A,N/A
3549,33353,5/29/2023,6:01:36,5/29/2023,6:01:36 AM,Collar,5/31/2023,8:31:24 AM,-2676277,-4421684,3725193,35.9647057,-121.1849232,290,1.4,val. GPS-3D,,6,26,29,3,29,31,29,16,29,32,29,21,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.32,,18,10663669.98,3981556.625,N/A,N/A
3548,33353,5/29/2023,3:01:16,5/29/2023,3:01:16 AM,Collar,5/31/2023,8:31:24 AM,-2676255,-4421664,3725179,35.9647545,-121.1848294,258.71,1.2,val. GPS-3D,,8,32,29,21,29,10,29,27,29,23,29,8,29,31,29,2,29,0,0,0,0,0,0,0,0,,,3.34,,21,10663678.34,3981562.189,N/A,N/A
3547,33353,5/29/2023,0:02:09,5/29/2023,12:02:09 AM,Collar,5/31/2023,8:31:24 AM,-2676254,-4421683,3725189,35.9647441,-121.1847109,277.32,1.2,val. GPS-3D,,9,27,32,15,29,32,29,29,29,23,29,18,29,24,29,13,29,10,29,0,0,0,0,0,0,,,3.32,,22,10663689.06,3981561.24,N/A,N/A
3546,33353,5/28/2023,21:01:00,5/28/2023,9:01:00 PM,Collar,5/31/2023,8:31:24 AM,-2676244,-4421668,3725151,35.9645623,-121.1847021,240.43,1,val. GPS-3D,,10,29,29,23,29,5,29,18,29,25,29,20,29,12,29,15,29,11,29,31,29,0,0,0,0,,,3.32,,19,10663690.22,3981541.081,N/A,N/A
3545,33353,5/28/2023,18:00:39,5/28/2023,6:00:39 PM,Collar,5/31/2023,8:31:24 AM,-2676260,-4421684,3725179,35.9646502,-121.184762,274.66,1.2,val. GPS-3D,,7,20,29,25,32,5,29,24,29,19,29,12,29,11,29,0,0,0,0,0,0,0,0,0,0,,,3.32,,13,10663684.64,3981550.736,N/A,N/A
3544,33353,5/28/2023,15:00:39,5/28/2023,3:00:39 PM,Collar,5/31/2023,8:31:24 AM,-2676274,-4421704,3725198,35.9646599,-121.18478,305.53,1.2,val. GPS-3D,,7,30,32,14,29,24,29,15,29,19,29,13,29,17,29,0,0,0,0,0,0,0,0,0,0,,,3.32,,13,10663683,3981551.778,N/A,N/A
3543,33353,5/28/2023,12:00:37,5/28/2023,12:00:37 PM,Collar,5/31/2023,8:31:24 AM,-2676265,-4421678,3725165,35.9645615,-121.1848439,264.37,1.8,val. GPS-3D,,7,13,29,30,29,14,29,7,29,17,29,8,29,5,29,0,0,0,0,0,0,0,0,0,0,,,3.32,,12,10663677.44,3981540.764,N/A,N/A
3542,33353,5/28/2023,9:01:01,5/28/2023,9:01:01 AM,Collar,5/31/2023,8:31:24 AM,-2676278,-4421769,3725219,35.9645078,-121.1844448,364.55,1.4,val. GPS-3D,,6,30,29,8,29,16,29,9,29,3,29,6,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.32,,16,10663713.54,3981535.469,N/A,N/A
3541,33353,5/28/2023,6:00:24,5/28/2023,6:00:24 AM,Collar,5/31/2023,8:31:24 AM,-2676198,-4421643,3725146,35.964765,-121.1844094,200.9,1.4,val. GPS-3D,,6,3,29,31,29,21,29,2,29,9,29,26,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.36,,21,10663716.2,3981564.068,N/A,N/A
3540,33353,5/28/2023,3:00:38,5/28/2023,3:00:38 AM,Collar,5/31/2023,8:31:24 AM,-2676262,-4421722,3725167,35.9643851,-121.1845629,294.76,1.4,val. GPS-3D,,7,32,29,31,29,27,29,10,29,21,29,2,29,8,29,0,0,0,0,0,0,0,0,0,0,,,3.36,,24,10663703.14,3981521.666,N/A,N/A
3539,33353,5/28/2023,0:01:05,5/28/2023,12:01:05 AM,Collar,5/31/2023,8:31:24 AM,-2676263,-4421683,3725185,35.9646903,-121.1847962,278.74,1.2,val. GPS-3D,,7,18,29,32,29,27,32,24,29,15,29,23,29,26,29,0,0,0,0,0,0,0,0,0,0,,,3.34,,23,10663681.47,3981555.124,N/A,N/A
3538,33353,5/27/2023,21:00:33,5/27/2023,9:00:33 PM,Collar,5/31/2023,8:31:24 AM,-2676266,-4421699,3725180,35.9645731,-121.1847328,288.14,1,val. GPS-3D,,11,23,29,12,29,25,29,13,29,20,29,11,29,15,29,26,29,18,29,5,29,29,29,0,0,,,3.36,,19,10663687.43,3981542.236,N/A,N/A
3537,33353,5/27/2023,18:01:41,5/27/2023,6:01:41 PM,Collar,5/31/2023,8:31:24 AM,-2676217,-4421674,3725163,35.9646966,-121.1844116,240.31,1.4,val. GPS-3D,,6,25,29,24,29,11,29,20,29,12,29,6,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.3,,13,10663716.14,3981556.473,N/A,N/A
3536,33353,5/27/2023,15:03:00,5/27/2023,3:03:00 PM,Collar,5/31/2023,8:31:24 AM,,,,,,,0,No Fix,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.28,,13,31166021.45,0,N/A,N/A
3535,33353,5/27/2023,12:01:16,5/27/2023,12:01:16 PM,Collar,5/31/2023,8:31:24 AM,-2676242,-4421659,3725143,35.9645501,-121.1847348,228.66,1.2,val. GPS-3D,,8,8,29,5,29,9,29,7,29,17,29,13,29,20,29,30,29,0,0,0,0,0,0,0,0,,,3.3,,12,10663687.3,3981539.682,N/A,N/A
3534,33353,5/27/2023,9:01:28,5/27/2023,9:01:28 AM,Collar,5/31/2023,8:31:24 AM,-2676287,-4421759,3725210,35.9644627,-121.1845876,356.11,1.2,val. GPS-3D,,6,26,29,3,29,9,29,30,29,27,29,7,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.32,,15,10663700.75,3981530.234,N/A,N/A
3533,33353,5/27/2023,6:02:24,5/27/2023,6:02:24 AM,Collar,5/31/2023,8:31:24 AM,-2676265,-4421691,3725183,35.964634,-121.1847693,283.95,1.2,val. GPS-3D,,8,31,29,2,29,21,29,26,29,3,29,32,29,9,29,1,29,0,0,0,0,0,0,0,0,,,3.32,,19,10663684.02,3981548.925,N/A,N/A
3532,33353,5/27/2023,3:01:02,5/27/2023,3:01:02 AM,Collar,5/31/2023,8:31:24 AM,-2676247,-4421666,3725171,35.964709,-121.1847421,252.05,1.6,val. GPS-3D,,5,27,29,21,29,32,29,10,29,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,,22,10663686.32,3981557.29,N/A,N/A
3531,33353,5/27/2023,0:01:32,5/27/2023,12:01:32 AM,Collar,5/31/2023,8:31:24 AM,-2676263,-4421687,3725191,35.9647159,-121.1847733,285.04,1,val. GPS-3D,,10,23,29,18,29,27,32,10,29,15,29,29,29,26,29,32,29,13,29,24,29,0,0,0,0,,,3.34,,21,10663683.49,3981558.008,N/A,N/A
3530,33353,5/26/2023,21:00:48,5/26/2023,9:00:48 PM,Collar,5/31/2023,8:31:24 AM,-2676260,-4421697,3725192,35.9646862,-121.1846874,291.29,1,val. GPS-3D,,9,25,29,5,29,15,29,12,29,18,29,20,29,26,29,31,29,29,29,0,0,0,0,0,0,,,3.32,,17,10663691.29,3981554.851,N/A,N/A
3529,33353,5/26/2023,18:00:40,5/26/2023,6:00:40 PM,Collar,5/31/2023,8:31:24 AM,-2676260,-4421692,3725215,35.9648766,-121.1847161,301.34,1,val. GPS-3D,,9,11,29,12,29,19,29,6,29,29,29,25,29,20,29,5,29,24,29,0,0,0,0,0,0,,,3.32,,12,10663688.31,3981575.924,N/A,N/A
3528,33353,5/26/2023,15:01:13,5/26/2023,3:01:13 PM,Collar,5/31/2023,8:31:24 AM,-2676220,-4421586,3725168,35.9651233,-121.1849452,183.57,1.2,val. GPS-3D,,7,30,29,13,29,6,29,1,29,19,29,17,29,15,29,0,0,0,0,0,0,0,0,0,0,,,3.28,,11,10663667.14,3981602.913,N/A,N/A
3527,33353,5/26/2023,12:00:24,5/26/2023,12:00:24 PM,Collar,5/31/2023,8:31:24 AM,-2676290,-4421707,3725184,35.9645003,-121.1849145,306.09,1.4,val. GPS-3D,,6,7,29,17,29,5,29,8,29,20,29,30,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.32,,11,10663671.19,3981533.853,N/A,N/A
3526,33353,5/26/2023,9:02:47,5/26/2023,9:02:47 AM,Collar,5/31/2023,8:31:24 AM,-2676273,-4421711,3725190,35.9645725,-121.1847303,305.26,1.2,val. GPS-3D,,8,9,29,27,29,4,29,8,29,26,29,6,29,3,29,7,29,0,0,0,0,0,0,0,0,,,3.3,,13,10663687.65,3981542.176,N/A,N/A
3525,33353,5/26/2023,6:00:23,5/26/2023,6:00:23 AM,Collar,5/31/2023,8:31:24 AM,-2676270,-4421699,3725175,35.9645257,-121.1847708,286.88,1.4,val. GPS-3D,,6,26,29,31,29,3,29,28,29,32,29,21,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,,17,10663684.11,3981536.911,N/A,N/A
