No,CollarID,UTC_Date,UTC_Time,LMT_Date,LMT_Time,Origin,SCTS_Date,SCTS_Time,ECEF_X [m],ECEF_Y [m],ECEF_Z [m],Latitude [°],Longitude [°],Height [m],DOP,FixType,3D_Error [m],Sats,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Mort. Status,Activity,Main [V],Beacon [V],Temp [°C],Easting,Northing,AnimalID,GroupID
1397,33352,6/21/2023,21:00:38,6/21/2023,9:00:38 PM,Collar,8/3/2023,9:46:01 AM,-2682725,-4417286,3726021,35.9729564,-121.2713258,438.16,1.2,val. GPS-3D,,8,15,32,16,32,10,32,26,35,25,35,29,29,23,29,18,35,0,0,0,0,0,0,0,0,,,3.34,3.62,33,10655861.87,3982330.316,N/A,N/A
1396,33352,6/21/2023,18:00:18,6/21/2023,6:00:18 PM,Collar,8/3/2023,9:46:01 AM,-2682684,-4417261,3725959,35.97273,-121.2710811,367.22,1.4,val. GPS-3D,,7,18,38,11,32,29,35,25,35,20,29,12,32,5,29,0,0,0,0,0,0,0,0,0,0,,,3.32,3.42,18,10655884.37,3982305.592,N/A,N/A
1395,33352,6/21/2023,15:00:38,6/21/2023,3:00:38 PM,Collar,8/3/2023,9:46:01 AM,-2682714,-4417264,3726000,35.9729331,-121.2713481,405.99,1.6,val. GPS-3D,,5,12,29,11,35,6,35,24,38,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.3,3.46,8,10655859.9,3982327.686,N/A,N/A
1394,33352,6/21/2023,12:00:16,6/21/2023,12:00:16 PM,Collar,8/3/2023,9:46:01 AM,-2682720,-4417303,3726005,35.9727766,-121.2711806,438.42,1.6,val. GPS-3D,,6,13,35,15,38,30,29,14,29,19,29,7,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.3,3.38,7,10655875.32,3982310.596,N/A,N/A
1393,33352,6/21/2023,9:00:38,6/21/2023,9:00:38 AM,Collar,8/3/2023,9:46:01 AM,-2682728,-4417280,3726014,35.9729243,-121.2713887,431.16,1.4,val. GPS-3D,,6,20,32,9,38,30,32,14,38,7,29,27,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.32,3.36,8,10655856.26,3982326.649,N/A,N/A
1392,33352,6/21/2023,6:00:23,6/21/2023,6:00:23 AM,Collar,8/3/2023,9:46:01 AM,-2682674,-4417289,3725999,35.9729226,-121.2708252,405.89,1.4,val. GPS-3D,,6,4,38,1,32,3,38,7,35,26,29,9,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.32,3.6,11,10655907.07,3982327.358,N/A,N/A
1391,33352,6/21/2023,3:00:38,6/21/2023,3:00:38 AM,Collar,8/3/2023,9:46:01 AM,-2682716,-4417287,3726006,35.9728673,-121.2712347,426.26,1.4,val. GPS-3D,,8,28,35,31,29,21,32,32,29,1,38,2,32,3,35,4,38,0,0,0,0,0,0,0,0,,,3.34,3.6,18,10655870.25,3982320.568,N/A,N/A
1390,33352,6/21/2023,0:00:38,6/21/2023,12:00:38 AM,Collar,8/3/2023,9:46:01 AM,-2682725,-4417268,3725991,35.9728191,-121.2714294,408.09,1.4,val. GPS-3D,,6,27,35,23,29,10,38,8,32,32,29,18,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,3.42,30,10655852.8,3982314.914,N/A,N/A
1389,33352,6/20/2023,21:00:22,6/20/2023,9:00:22 PM,Collar,8/3/2023,9:46:01 AM,-2682745,-4417309,3726025,35.9728266,-121.2713829,464.82,1.6,val. GPS-3D,,6,18,35,15,32,25,35,23,29,29,29,10,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,3.54,31,10655856.97,3982315.821,N/A,N/A
1388,33352,6/20/2023,18:00:30,6/20/2023,6:00:30 PM,Collar,8/3/2023,9:46:01 AM,-2682606,-4417245,3725879,35.9724333,-121.2704341,276.4,1.6,val. GPS-3D,,6,20,29,11,29,25,35,18,35,12,35,5,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.32,3.5,16,10655943.3,3982273.709,N/A,N/A
1387,33352,6/20/2023,15:00:38,6/20/2023,3:00:38 PM,Collar,8/3/2023,9:46:01 AM,-2682719,-4417269,3726003,35.9729186,-121.2713667,413.31,1.4,val. GPS-3D,,6,11,35,6,35,17,29,24,32,19,38,12,32,0,0,0,0,0,0,0,0,0,0,0,0,,,3.3,3.32,6,10655858.25,3982326.049,N/A,N/A
1386,33352,6/20/2023,12:00:38,6/20/2023,12:00:38 PM,Collar,8/3/2023,9:46:01 AM,-2682723,-4417275,3726006,35.9729023,-121.2713701,420.9,1.4,val. GPS-3D,,7,19,29,15,35,14,32,7,29,17,32,13,32,30,29,0,0,0,0,0,0,0,0,0,0,,,3.3,3.6,5,10655857.98,3982324.241,N/A,N/A
1385,33352,6/20/2023,9:00:39,6/20/2023,9:00:39 AM,Collar,8/3/2023,9:46:01 AM,-2682726,-4417277,3726008,35.9728996,-121.271387,424.72,1.6,val. GPS-3D,,5,20,32,14,32,9,32,7,29,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.3,2.78,7,10655856.46,3982323.913,N/A,N/A
1384,33352,6/20/2023,6:00:22,6/20/2023,6:00:22 AM,Collar,8/3/2023,9:46:01 AM,-2682613,-4417128,3725948,35.9734467,-121.2711737,238.94,1.4,val. GPS-3D,,6,4,35,1,32,16,32,7,35,6,32,26,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,3.5,10,10655874.61,3982384.942,N/A,N/A
1383,33352,6/20/2023,3:00:20,6/20/2023,3:00:20 AM,Collar,8/3/2023,9:46:01 AM,-2682703,-4417277,3725983,35.9727805,-121.2711691,400.37,1.8,val. GPS-3D,,5,28,35,8,29,32,29,2,35,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.36,3.48,17,10655876.34,3982311.047,N/A,N/A
1382,33352,6/20/2023,0:00:38,6/20/2023,12:00:38 AM,Collar,8/3/2023,9:46:01 AM,-2682723,-4417285,3726014,35.9729154,-121.2713126,432.52,1.8,val. GPS-3D,,5,8,29,10,32,27,38,32,29,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,3.5,29,10655863.14,3982325.786,N/A,N/A
1381,33352,6/19/2023,21:00:38,6/19/2023,9:00:38 PM,Collar,8/3/2023,9:46:01 AM,-2682725,-4417281,3726022,35.9729864,-121.2713545,435.29,1.2,val. GPS-3D,,9,18,32,25,35,23,29,15,32,10,35,29,32,26,29,16,29,13,29,0,0,0,0,0,0,,,3.34,3.62,28,10655859.22,3982333.589,N/A,N/A
1380,33352,6/19/2023,18:00:11,6/19/2023,6:00:11 PM,Collar,8/3/2023,9:46:01 AM,-2682693,-4417250,3725963,35.9727843,-121.2712297,365.75,1.4,val. GPS-3D,,7,25,32,12,35,18,35,11,32,29,32,5,32,20,35,0,0,0,0,0,0,0,0,0,0,,,3.34,3.42,16,10655870.87,3982311.368,N/A,N/A
1379,33352,6/19/2023,15:00:38,6/19/2023,3:00:38 PM,Collar,8/3/2023,9:46:01 AM,-2682724,-4417277,3726009,35.9729124,-121.2713681,424.47,1.4,val. GPS-3D,,6,11,38,19,35,17,29,24,32,6,32,12,32,0,0,0,0,0,0,0,0,0,0,0,0,,,3.32,3.4,9,10655858.14,3982325.362,N/A,N/A
1378,33352,6/19/2023,12:00:38,6/19/2023,12:00:38 PM,Collar,8/3/2023,9:46:01 AM,-2682733,-4417280,3726013,35.9729033,-121.2714361,432.67,1.6,val. GPS-3D,,5,30,32,15,35,14,32,19,35,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.32,3.38,9,10655852.03,3982324.241,N/A,N/A
1377,33352,6/19/2023,9:00:32,6/19/2023,9:00:32 AM,Collar,8/3/2023,9:46:01 AM,-2682718,-4417276,3726007,35.9729188,-121.271317,420.08,1.6,val. GPS-3D,,6,9,35,7,32,30,35,4,29,20,35,14,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,3.58,11,10655862.74,3982326.157,N/A,N/A
1376,33352,6/19/2023,6:00:30,6/19/2023,6:00:30 AM,Collar,8/3/2023,9:46:01 AM,-2682740,-4417280,3726018,35.9729205,-121.2715024,438.55,1.4,val. GPS-3D,,6,4,32,3,32,1,32,26,29,6,29,16,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,3.5,14,10655846.01,3982326.046,N/A,N/A
1375,33352,6/19/2023,3:00:38,6/19/2023,3:00:38 AM,Collar,8/3/2023,9:46:01 AM,-2682731,-4417288,3726019,35.9729163,-121.2713711,440.89,1.4,val. GPS-3D,,8,21,29,28,32,32,32,4,29,1,38,2,35,8,29,3,35,0,0,0,0,0,0,0,0,,,3.34,3.5,20,10655857.86,3982325.793,N/A,N/A
1374,33352,6/19/2023,0:00:38,6/19/2023,12:00:38 AM,Collar,8/3/2023,9:46:01 AM,-2682727,-4417281,3726012,35.9729079,-121.2713735,430.26,1.6,val. GPS-3D,,6,10,38,23,29,8,29,27,35,18,29,32,32,0,0,0,0,0,0,0,0,0,0,0,0,,,3.36,3.62,30,10655857.66,3982324.859,N/A,N/A
1373,33352,6/18/2023,21:00:22,6/18/2023,9:00:22 PM,Collar,8/3/2023,9:46:01 AM,-2682727,-4417292,3726025,35.972953,-121.2713102,445.5,1.6,val. GPS-3D,,5,10,32,29,32,18,35,25,32,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.36,3.52,30,10655863.28,3982329.956,N/A,N/A
1372,33352,6/18/2023,18:00:38,6/18/2023,6:00:38 PM,Collar,8/3/2023,9:46:01 AM,-2682720,-4417279,3726008,35.972907,-121.2713187,423.58,1.4,val. GPS-3D,,8,20,29,11,32,29,32,18,35,25,32,12,32,28,29,5,32,0,0,0,0,0,0,0,0,,,3.32,3.4,20,10655862.61,3982324.848,N/A,N/A
1371,33352,6/18/2023,15:00:23,6/18/2023,3:00:23 PM,Collar,8/3/2023,9:46:01 AM,-2682722,-4417259,3725996,35.9729045,-121.2714527,403.54,1.4,val. GPS-3D,,6,24,32,6,32,12,32,19,29,11,35,17,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.32,3.34,12,10655850.52,3982324.353,N/A,N/A
1370,33352,6/18/2023,12:00:39,6/18/2023,12:00:39 PM,Collar,8/3/2023,9:46:01 AM,-2682728,-4417278,3726012,35.9729188,-121.2714002,428.6,1.6,val. GPS-3D,,6,14,32,15,35,17,32,13,32,30,29,19,35,0,0,0,0,0,0,0,0,0,0,0,0,,,3.32,3.4,11,10655855.23,3982326.017,N/A,N/A
1369,33352,6/18/2023,9:00:38,6/18/2023,9:00:38 AM,Collar,8/3/2023,9:46:01 AM,-2682718,-4417274,3726010,35.9729498,-121.2713285,420.46,1.6,val. GPS-3D,,6,9,35,7,35,4,29,30,35,14,29,20,32,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,2.8,13,10655861.64,3982329.569,N/A,N/A
1368,33352,6/18/2023,6:00:36,6/18/2023,6:00:36 AM,Collar,8/3/2023,9:46:01 AM,-2682732,-4417285,3726015,35.972898,-121.2713978,436.88,1.2,val. GPS-3D,,8,9,35,7,38,26,29,16,29,1,32,4,29,6,29,3,32,0,0,0,0,0,0,0,0,,,3.34,3.42,15,10655855.49,3982323.715,N/A,N/A
1367,33352,6/18/2023,3:00:24,6/18/2023,3:00:24 AM,Collar,8/3/2023,9:46:01 AM,-2682693,-4417274,3725966,35.9726975,-121.2710916,384.11,1.6,val. GPS-3D,,7,21,29,32,29,4,32,1,41,8,29,10,29,2,35,0,0,0,0,0,0,0,0,0,0,,,3.36,3.54,22,10655883.49,3982301.971,N/A,N/A
1366,33352,6/18/2023,0:00:39,6/18/2023,12:00:39 AM,Collar,8/3/2023,9:46:01 AM,-2682721,-4417276,3726007,35.9729106,-121.2713454,421.34,1.6,val. GPS-3D,,6,10,38,18,29,8,29,23,29,27,38,32,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.36,3.5,31,10655860.19,3982325.197,N/A,N/A
1365,33352,6/17/2023,21:00:38,6/17/2023,9:00:38 PM,Collar,8/3/2023,9:46:01 AM,-2682741,-4417295,3726023,35.9728863,-121.2714256,452.28,1.2,val. GPS-3D,,7,18,38,23,29,26,29,5,29,10,32,25,32,15,29,0,0,0,0,0,0,0,0,0,0,,,3.34,3.22,32,10655853.01,3982322.381,N/A,N/A
1364,33352,6/17/2023,18:00:12,6/17/2023,6:00:12 PM,Collar,8/3/2023,9:46:01 AM,-2682756,-4417275,3726033,35.9730086,-121.2716828,450.62,1.8,val. GPS-3D,,6,12,32,20,29,11,32,5,35,24,32,18,32,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,3.52,21,10655829.57,3982335.526,N/A,N/A
1363,33352,6/17/2023,15:00:38,6/17/2023,3:00:38 PM,Collar,8/3/2023,9:46:01 AM,-2682721,-4417272,3726010,35.9729506,-121.2713684,420.33,1.2,val. GPS-3D,,7,6,29,19,29,12,32,13,35,11,38,17,29,24,29,0,0,0,0,0,0,0,0,0,0,,,3.32,3.46,12,10655858.03,3982329.595,N/A,N/A
1362,33352,6/17/2023,12:00:38,6/17/2023,12:00:38 PM,Collar,8/3/2023,9:46:01 AM,-2682731,-4417280,3726011,35.9728942,-121.2714171,430.66,1.6,val. GPS-3D,,6,13,32,15,32,14,32,30,32,17,29,19,32,0,0,0,0,0,0,0,0,0,0,0,0,,,3.32,3.52,12,10655853.75,3982323.262,N/A,N/A
1361,33352,6/17/2023,9:00:38,6/17/2023,9:00:38 AM,Collar,8/3/2023,9:46:01 AM,-2682719,-4417277,3726010,35.9729334,-121.2713207,422.95,1.6,val. GPS-3D,,6,30,35,7,32,14,32,9,35,20,35,4,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,3.48,14,10655862.37,3982327.771,N/A,N/A
1360,33352,6/17/2023,6:00:16,6/17/2023,6:00:16 AM,Collar,8/3/2023,9:46:01 AM,-2682720,-4417277,3726013,35.9729526,-121.2713302,425.14,1.8,val. GPS-3D,,6,3,29,4,29,26,29,6,29,1,32,31,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.36,3.4,17,10655861.48,3982329.878,N/A,N/A
1359,33352,6/17/2023,3:00:38,6/17/2023,3:00:38 AM,Collar,8/3/2023,9:46:01 AM,-2682726,-4417285,3726010,35.972878,-121.271341,431.43,1.4,val. GPS-3D,,7,21,32,4,29,31,35,3,32,1,38,2,29,32,29,0,0,0,0,0,0,0,0,0,0,,,3.36,3.62,22,10655860.65,3982321.59,N/A,N/A
1358,33352,6/17/2023,0:00:23,6/17/2023,12:00:23 AM,Collar,8/3/2023,9:46:01 AM,-2682732,-4417330,3726037,35.9728548,-121.2711389,480.94,1.6,val. GPS-3D,,5,27,38,32,32,10,32,23,29,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.36,3.62,30,10655878.92,3982319.342,N/A,N/A
1357,33352,6/16/2023,21:00:39,6/16/2023,9:00:39 PM,Collar,8/3/2023,9:46:01 AM,-2682743,-4417299,3726024,35.97287,-121.2714215,456.48,1.2,val. GPS-3D,,8,29,32,18,38,10,29,26,32,15,29,25,32,23,29,5,29,0,0,0,0,0,0,0,0,,,3.34,3.62,29,10655853.41,3982320.579,N/A,N/A
1356,33352,6/16/2023,18:00:27,6/16/2023,6:00:27 PM,Collar,8/3/2023,9:46:01 AM,-2682755,-4417256,3726003,35.9728785,-121.2717827,419.44,2.6,val. GPS-3D,,5,5,35,20,29,24,32,12,29,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,3.6,19,10655820.82,3982320.936,N/A,N/A
1355,33352,6/16/2023,15:00:21,6/16/2023,3:00:21 PM,Collar,8/3/2023,9:46:01 AM,-2682713,-4417317,3726000,35.972696,-121.2710337,442.23,1.2,val. GPS-3D,,8,12,32,19,29,24,32,11,38,13,32,17,29,15,29,6,29,0,0,0,0,0,0,0,0,,,3.34,3.56,13,10655888.72,3982301.893,N/A,N/A
1354,33352,6/16/2023,12:00:39,6/16/2023,12:00:39 PM,Collar,8/3/2023,9:46:01 AM,-2682732,-4417279,3726011,35.972896,-121.2714324,430.38,1.6,val. GPS-3D,,6,30,32,17,29,19,32,14,35,15,32,13,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.32,3.52,12,10655852.38,3982323.435,N/A,N/A
1353,33352,6/16/2023,9:00:27,6/16/2023,9:00:27 AM,Collar,8/3/2023,9:46:01 AM,-2682654,-4417292,3726077,35.9735328,-121.2706185,445.38,3.8,val. GPS-3D,,5,4,29,9,35,7,29,30,35,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,3.52,12,10655924.52,3982395.383,N/A,N/A
1352,33352,6/16/2023,6:00:39,6/16/2023,6:00:39 AM,Collar,8/3/2023,9:46:01 AM,-2682729,-4417286,3726016,35.972909,-121.2713637,436.9,1.2,val. GPS-3D,,9,1,32,4,35,16,32,2,35,7,35,9,35,26,29,31,29,6,29,0,0,0,0,0,0,,,3.34,3.54,14,10655858.55,3982324.991,N/A,N/A
1351,33352,6/16/2023,3:00:19,6/16/2023,3:00:19 AM,Collar,8/3/2023,9:46:01 AM,-2682720,-4417322,3726013,35.972749,-121.2710712,456.26,1.2,val. GPS-3D,,9,31,35,21,32,1,32,32,32,10,29,2,35,3,29,8,29,4,29,0,0,0,0,0,0,,,3.36,3.44,19,10655885.23,3982307.707,N/A,N/A
1350,33352,6/16/2023,0:00:38,6/16/2023,12:00:38 AM,Collar,8/3/2023,9:46:01 AM,-2682735,-4417290,3726022,35.9729182,-121.2713975,445.72,1.4,val. GPS-3D,,7,32,32,8,32,10,35,23,32,18,29,16,29,27,38,0,0,0,0,0,0,0,0,0,0,,,3.34,3.54,28,10655855.48,3982325.955,N/A,N/A
1349,33352,6/15/2023,21:00:20,6/15/2023,9:00:20 PM,Collar,8/3/2023,9:46:01 AM,-2682719,-4417304,3726028,35.9729425,-121.2711653,452.2,1.2,val. GPS-3D,,6,18,35,29,35,5,29,26,35,25,32,16,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,3.58,25,10655876.36,3982329.031,N/A,N/A
1348,33352,6/15/2023,18:00:38,6/15/2023,6:00:38 PM,Collar,8/3/2023,9:46:01 AM,-2682720,-4417279,3726013,35.9729435,-121.2713187,426.52,1.4,val. GPS-3D,,8,5,35,12,29,29,35,25,38,11,29,24,32,20,29,18,29,0,0,0,0,0,0,0,0,,,3.34,3.58,18,10655862.54,3982328.893,N/A,N/A
1347,33352,6/15/2023,15:00:11,6/15/2023,3:00:11 PM,Collar,8/3/2023,9:46:01 AM,-2682677,-4417248,3725996,35.9730779,-121.2710896,377.03,1.4,val. GPS-3D,,7,12,35,6,29,13,32,15,29,19,29,24,35,17,29,0,0,0,0,0,0,0,0,0,0,,,3.34,3.46,13,10655882.93,3982344.172,N/A,N/A
1346,33352,6/15/2023,12:00:34,6/15/2023,12:00:34 PM,Collar,8/3/2023,9:46:01 AM,-2682722,-4417276,3726008,35.9729151,-121.2713549,422.35,1.4,val. GPS-3D,,7,19,35,30,35,14,29,17,29,13,32,15,32,7,29,0,0,0,0,0,0,0,0,0,0,,,3.32,3.5,12,10655859.33,3982325.686,N/A,N/A
1345,33352,6/15/2023,9:00:37,6/15/2023,9:00:37 AM,Collar,8/3/2023,9:46:01 AM,-2682722,-4417278,3726008,35.9729061,-121.2713434,423.73,1.6,val. GPS-3D,,5,14,32,7,32,20,29,30,35,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.32,3.54,13,10655860.38,3982324.7,N/A,N/A
1344,33352,6/15/2023,6:00:12,6/15/2023,6:00:12 AM,Collar,8/3/2023,9:46:01 AM,-2682718,-4417266,3726017,35.973037,-121.2713745,419.04,1.6,val. GPS-3D,,7,16,29,31,29,1,32,2,35,3,29,7,35,26,29,0,0,0,0,0,0,0,0,0,0,,,3.34,3.34,15,10655857.31,3982339.174,N/A,N/A
1343,33352,6/15/2023,3:00:38,6/15/2023,3:00:38 AM,Collar,8/3/2023,9:46:01 AM,-2682731,-4417289,3726014,35.9728753,-121.2713654,438.64,1.2,val. GPS-3D,,8,21,32,31,35,32,32,1,35,10,29,2,32,8,32,3,32,0,0,0,0,0,0,0,0,,,3.34,3.4,20,10655858.46,3982321.255,N/A,N/A
1342,33352,6/15/2023,0:00:21,6/15/2023,12:00:21 AM,Collar,8/3/2023,9:46:01 AM,-2682715,-4417286,3726021,35.9729839,-121.271231,433.96,1.8,val. GPS-3D,,5,10,38,27,38,18,29,16,29,23,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,3.52,27,10655870.36,3982333.516,N/A,N/A
1341,33352,6/14/2023,21:00:38,6/14/2023,9:00:38 PM,Collar,8/3/2023,9:46:01 AM,-2682746,-4417303,3726029,35.9728802,-121.2714269,463.44,1.6,val. GPS-3D,,6,25,35,18,32,26,35,23,32,10,32,29,32,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,3.5,28,10655852.9,3982321.693,N/A,N/A
1340,33352,6/14/2023,18:00:23,6/14/2023,6:00:23 PM,Collar,8/3/2023,9:46:01 AM,-2682652,-4417219,3725986,35.9732049,-121.2710196,340.59,1.4,val. GPS-3D,,6,5,35,20,29,25,38,11,29,29,35,24,32,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,3.56,19,10655888.99,3982358.369,N/A,N/A
