No,CollarID,UTC_Date,UTC_Time,LMT_Date,LMT_Time,Origin,SCTS_Date,SCTS_Time,ECEF_X [m],ECEF_Y [m],ECEF_Z [m],Latitude [°],Longitude [°],Height [m],DOP,FixType,3D_Error [m],Sats,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Mort. Status,Activity,Main [V],Beacon [V],Temp [°C],Easting,Northing,AnimalID,GroupID
5210,33356,11/25/2022,15:32:00,11/25/2022,3:32:00 PM,Collar,1/27/2023,4:32:16 PM,-2680251,-4423291,3720619,35.9131726,-121.2133681,385.06,1.2,val. GPS-3D,,8,8,41,10,47,23,41,21,41,22,41,27,41,32,47,1,32,0,0,0,0,0,0,0,0,,,3.36,0.14,21,10661209.44,3975792.664,N/A,N/A
5209,33356,11/25/2022,15:01:55,11/25/2022,3:01:55 PM,Collar,1/27/2023,4:32:16 PM,-2680540,-4423118,3720588,35.9129367,-121.2170994,368.35,1.2,val. GPS-3D,,9,8,41,10,47,23,44,21,38,22,44,18,41,27,38,32,50,24,41,0,0,0,0,0,0,,,3.34,0.14,19,10660873.2,3975760.343,N/A,N/A
5208,33356,11/25/2022,14:32:26,11/25/2022,2:32:26 PM,Collar,1/27/2023,4:32:16 PM,-2680740,-4422891,3720706,35.9142761,-121.2202976,364.3,1.2,val. GPS-3D,,9,8,41,10,50,23,44,18,44,32,50,22,44,27,44,21,35,24,38,0,0,0,0,0,0,,,3.34,0.18,19,10660581.89,3975903.666,N/A,N/A
5207,33356,11/25/2022,14:02:03,11/25/2022,2:02:03 PM,Collar,1/27/2023,4:32:16 PM,-2680642,-4422882,3720763,35.9150014,-121.2194208,350.36,2,val. GPS-3D,,7,8,41,10,44,27,44,24,41,23,47,18,35,21,32,0,0,0,0,0,0,0,0,0,0,,,3.34,0.3,22,10660659.54,3975985.558,N/A,N/A
5206,33356,11/25/2022,13:31:58,11/25/2022,1:31:58 PM,Collar,1/27/2023,4:32:16 PM,-2680646,-4422884,3720764,35.9149887,-121.2194472,354.01,1.2,val. GPS-3D,,8,10,47,18,44,15,47,23,41,27,44,24,38,2,32,16,29,0,0,0,0,0,0,0,0,,,3.36,0.3,22,10660657.18,3975984.106,N/A,N/A
5205,33356,11/25/2022,13:01:55,11/25/2022,1:01:55 PM,Collar,1/27/2023,4:32:16 PM,-2680661,-4422900,3720769,35.9149117,-121.2194975,374.32,1,val. GPS-3D,,11,8,38,15,44,10,44,18,44,26,32,23,41,24,35,27,41,2,35,16,29,29,29,0,0,,,3.36,0.3,22,10660652.8,3975975.488,N/A,N/A
5204,33356,11/25/2022,12:31:55,11/25/2022,12:31:55 PM,Collar,1/27/2023,4:32:16 PM,-2680657,-4422897,3720769,35.9149363,-121.2194768,370.56,1,val. GPS-3D,,11,10,44,13,38,23,44,15,47,16,35,18,44,24,29,26,35,27,41,2,41,29,32,0,0,,,3.36,0.3,22,10660654.62,3975978.243,N/A,N/A
5203,33356,11/25/2022,12:01:58,11/25/2022,12:01:58 PM,Collar,1/27/2023,4:32:16 PM,-2680653,-4422893,3720769,35.9149653,-121.2194619,366.12,1.2,val. GPS-3D,,10,23,41,10,41,13,44,26,35,15,47,16,38,18,44,29,38,27,41,2,44,0,0,0,0,,,3.36,0.32,22,10660655.91,3975981.489,N/A,N/A
5202,33356,11/25/2022,11:31:56,11/25/2022,11:31:56 AM,Collar,1/27/2023,4:32:16 PM,-2680653,-4422893,3720769,35.9149653,-121.2194619,366.12,1.2,val. GPS-3D,,11,5,44,10,41,13,41,27,35,15,47,16,41,18,41,23,41,29,41,2,47,26,38,0,0,,,3.36,0.3,21,10660655.91,3975981.489,N/A,N/A
5201,33356,11/25/2022,11:01:53,11/25/2022,11:01:53 AM,Collar,1/27/2023,4:32:16 PM,-2680654,-4422893,3720768,35.9149553,-121.2194713,365.95,1,val. GPS-3D,,11,5,44,10,41,13,38,15,44,16,38,18,44,23,44,29,47,2,47,26,44,25,29,0,0,,,3.38,0.32,19,10660655.07,3975980.36,N/A,N/A
5200,33356,11/25/2022,10:32:26,11/25/2022,10:32:26 AM,Collar,1/27/2023,4:32:16 PM,-2680654,-4422895,3720767,35.9149389,-121.2194599,366.75,1,val. GPS-3D,,12,5,44,10,38,13,44,15,38,23,41,16,41,18,44,26,35,29,47,25,38,2,47,20,29,,,3.36,0.32,20,10660656.14,3975978.566,N/A,N/A
5199,33356,11/25/2022,9:00:22,11/25/2022,9:00:22 AM,Collar,1/27/2023,4:32:16 PM,-2680608,-4422861,3720755,35.9151311,-121.2192193,316.85,1.4,val. GPS-3D,,6,5,47,11,44,12,44,18,38,20,44,2,44,0,0,0,0,0,0,0,0,0,0,0,0,,,3.36,0.34,20,10660677.46,3976000.278,N/A,N/A
5198,33356,11/25/2022,6:00:21,11/25/2022,6:00:21 AM,Collar,1/27/2023,4:32:16 PM,-2680616,-4422850,3720772,35.915283,-121.2193582,322.56,1.6,val. GPS-3D,,6,12,44,6,47,20,35,19,47,11,38,17,38,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,0.36,25,10660664.62,3976016.898,N/A,N/A
5197,33356,11/25/2022,3:00:12,11/25/2022,3:00:12 AM,Collar,1/27/2023,4:32:16 PM,-2680645,-4422888,3720772,35.9150317,-121.2194148,361.05,1,val. GPS-3D,,10,14,41,17,47,13,44,15,44,19,44,21,38,30,44,7,35,1,38,6,35,0,0,0,0,,,3.4,0.4,25,10660660.02,3975988.934,N/A,N/A
5196,33356,11/25/2022,0:00:37,11/25/2022,12:00:37 AM,Collar,1/27/2023,4:32:16 PM,-2677501,-4424944,3720575,35.9129064,-121.1778232,350.82,1,val. GPS-3D,,8,5,44,7,41,30,44,14,47,20,32,9,38,27,35,4,29,0,0,0,0,0,0,0,0,,,3.38,0.58,30,10664417.57,3975822.415,N/A,N/A
5195,33356,11/24/2022,21:01:26,11/24/2022,9:01:26 PM,Collar,1/27/2023,4:32:16 PM,-2677904,-4424231,3721198,35.9195751,-121.1857327,391.24,1.4,val. GPS-3D,,7,3,29,4,32,7,41,26,35,9,47,16,41,27,29,0,0,0,0,0,0,0,0,0,0,,,3.4,0.26,30,10663690.07,3976548.88,N/A,N/A
5194,33356,11/24/2022,18:00:21,11/24/2022,6:00:21 PM,Collar,1/27/2023,4:32:16 PM,-2678374,-4424035,3721212,35.9192769,-121.1913117,460.78,1.4,val. GPS-3D,,6,4,32,26,29,21,38,22,41,32,38,1,41,0,0,0,0,0,0,0,0,0,0,0,0,,,3.4,0.26,29,10663187.27,3976506.466,N/A,N/A
5193,33356,11/24/2022,15:00:38,11/24/2022,3:00:38 PM,Collar,1/27/2023,4:32:16 PM,-2680573,-4423108,3720580,35.9128331,-121.2174694,370.59,1.2,val. GPS-3D,,8,8,41,10,47,23,44,18,41,27,44,22,44,32,50,21,41,0,0,0,0,0,0,0,0,,,3.4,0.28,18,10660840.02,3975748.241,N/A,N/A
5192,33356,11/24/2022,12:00:11,11/24/2022,12:00:11 PM,Collar,1/27/2023,4:32:16 PM,-2680747,-4422868,3720784,35.9149302,-121.220496,397.06,1.4,val. GPS-3D,,6,16,41,18,38,5,32,2,35,26,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.42,0.26,21,10660562.66,3975975.898,N/A,N/A
5191,33356,11/24/2022,9:00:37,11/24/2022,9:00:37 AM,Collar,1/27/2023,4:32:16 PM,-2680740,-4422854,3720769,35.9149032,-121.2205101,375.63,1.2,val. GPS-3D,,9,5,38,2,41,11,38,12,38,29,44,31,44,18,41,20,38,25,38,0,0,0,0,0,0,,,3.4,0.24,22,10660561.45,3975972.879,N/A,N/A
5190,33356,11/24/2022,6:00:38,11/24/2022,6:00:38 AM,Collar,1/27/2023,4:32:16 PM,-2680739,-4422853,3720779,35.9149835,-121.2205063,380.38,1.2,val. GPS-3D,,8,12,35,6,44,11,29,17,47,19,47,20,38,24,38,25,35,0,0,0,0,0,0,0,0,,,3.38,0.24,21,10660561.62,3975981.787,N/A,N/A
5189,33356,11/24/2022,3:00:38,11/24/2022,3:00:38 AM,Collar,1/27/2023,4:32:16 PM,-2682171,-4421308,3721541,35.9236037,-121.2429475,358.83,1,val. GPS-3D,,10,15,38,6,44,7,47,13,44,17,44,19,44,21,32,30,47,14,44,1,35,0,0,0,0,,,3.38,0.26,22,10658519.37,3976901.354,N/A,N/A
5188,33356,11/24/2022,0:00:38,11/24/2022,12:00:38 AM,Collar,1/27/2023,4:32:16 PM,-2684334,-4419051,3722676,35.9361532,-121.2764126,371.45,1,val. GPS-3D,,10,4,38,14,32,8,47,30,41,27,44,20,29,7,47,9,47,13,29,5,32,0,0,0,0,,,3.4,0.28,27,10655475.31,3978239.634,N/A,N/A
5187,33356,11/23/2022,21:00:38,11/23/2022,9:00:38 PM,Collar,1/27/2023,4:32:16 PM,-2684381,-4419022,3722675,35.936148,-121.2770246,370.55,1.4,val. GPS-3D,,6,3,41,4,44,6,29,7,41,26,44,16,47,0,0,0,0,0,0,0,0,0,0,0,0,,,3.4,0.28,32,10655420.12,3978238.076,N/A,N/A
5186,33356,11/23/2022,18:00:13,11/23/2022,6:00:13 PM,Collar,1/27/2023,4:32:16 PM,-2684319,-4419077,3722660,35.9359601,-121.276121,373.74,1.6,val. GPS-3D,,7,31,47,22,47,21,47,32,44,3,47,4,35,1,47,0,0,0,0,0,0,0,0,0,0,,,3.4,0.28,33,10655502,3978218.68,N/A,N/A
5185,33356,11/23/2022,15:00:38,11/23/2022,3:00:38 PM,Collar,1/27/2023,4:32:16 PM,-2684373,-4418959,3722751,35.9370093,-121.2773113,368.19,1.2,val. GPS-3D,,8,22,38,18,41,32,35,10,29,31,38,21,29,27,32,24,29,0,0,0,0,0,0,0,0,,,3.42,0.26,19,10655392.57,3978333.162,N/A,N/A
5184,33356,11/23/2022,12:00:38,11/23/2022,12:00:38 PM,Collar,1/27/2023,4:32:16 PM,-2684366,-4418954,3722755,35.9370803,-121.2772738,364.14,1.2,val. GPS-3D,,8,18,29,26,41,10,32,29,44,2,32,16,32,5,29,15,32,0,0,0,0,0,0,0,0,,,3.42,0.26,19,10655395.81,3978341.098,N/A,N/A
5183,33356,11/23/2022,9:00:11,11/23/2022,9:00:11 AM,Collar,1/27/2023,4:32:16 PM,-2684277,-4419041,3722744,35.9368511,-121.2759303,380.47,1.4,val. GPS-3D,,7,5,44,11,35,12,41,31,44,18,44,25,44,29,47,0,0,0,0,0,0,0,0,0,0,,,3.4,0.26,19,10655517.46,3978317.819,N/A,N/A
5182,33356,11/23/2022,6:00:26,11/23/2022,6:00:26 AM,Collar,1/27/2023,4:32:16 PM,-2684213,-4419059,3722636,35.9361574,-121.2752206,302.64,1.8,val. GPS-3D,,5,24,41,6,41,11,41,12,47,25,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.4,0.24,18,10655582.84,3978242.001,N/A,N/A
5181,33356,11/23/2022,3:00:10,11/23/2022,3:00:10 AM,Collar,1/27/2023,4:32:16 PM,-2683529,-4419324,3722880,35.9386178,-121.2672176,341.76,1,val. GPS-3D,,9,19,47,13,47,15,47,17,38,21,35,24,44,7,32,1,32,6,38,0,0,0,0,0,0,,,3.4,0.24,19,10656299.97,3978527.713,N/A,N/A
5180,33356,11/23/2022,0:00:38,11/23/2022,12:00:38 AM,Collar,1/27/2023,4:32:16 PM,-2680347,-4419816,3724633,35.957915,-121.2342393,375,1.4,val. GPS-3D,,7,9,44,7,41,8,44,27,38,14,41,30,32,5,29,0,0,0,0,0,0,0,0,0,0,,,3.4,0.26,29,10659236.22,3980721.686,N/A,N/A
5179,33356,11/22/2022,21:01:08,11/22/2022,9:01:08 PM,Collar,1/27/2023,4:32:16 PM,-2680395,-4419882,3724528,35.9567188,-121.2343149,379.17,1.6,val. GPS-3D,,5,9,35,26,41,16,44,4,29,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.4,0.24,34,10659231.8,3980588.859,N/A,N/A
5178,33356,11/22/2022,18:00:38,11/22/2022,6:00:38 PM,Collar,1/27/2023,4:32:16 PM,-2680396,-4419900,3724537,35.9567002,-121.2342209,397.33,1.2,val. GPS-3D,,8,1,41,31,44,22,41,25,35,21,38,26,29,3,32,32,41,0,0,0,0,0,0,0,0,,,3.4,0.22,25,10659240.32,3980586.957,N/A,N/A
5177,33356,11/22/2022,15:00:22,11/22/2022,3:00:22 PM,Collar,1/27/2023,4:32:16 PM,-2680374,-4419919,3724556,35.9568132,-121.2339032,412.41,1.2,val. GPS-3D,,7,23,38,22,38,8,38,10,35,21,29,18,32,24,38,0,0,0,0,0,0,0,0,0,0,,,3.42,0.22,22,10659268.75,3980600.011,N/A,N/A
5176,33356,11/22/2022,12:00:38,11/22/2022,12:00:38 PM,Collar,1/27/2023,4:32:16 PM,-2680396,-4419884,3724537,35.9567726,-121.2343129,386.26,1.4,val. GPS-3D,,8,5,41,2,44,13,44,29,44,15,47,23,41,10,29,18,29,0,0,0,0,0,0,0,0,,,3.4,0.22,22,10659231.88,3980594.837,N/A,N/A
5175,33356,11/22/2022,9:00:27,11/22/2022,9:00:27 AM,Collar,1/27/2023,4:32:16 PM,-2680384,-4420009,3724462,35.9556929,-121.2334807,423.7,1.4,val. GPS-3D,,7,5,41,11,41,25,44,29,47,18,35,20,35,12,29,0,0,0,0,0,0,0,0,0,0,,,3.4,0.22,25,10659309.1,3980476.42,N/A,N/A
5174,33356,11/22/2022,6:00:38,11/22/2022,6:00:38 AM,Collar,1/27/2023,4:32:16 PM,-2680903,-4420215,3723909,35.9493028,-121.2372153,459.47,1.8,val. GPS-3D,,5,24,44,6,47,11,44,12,44,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.36,0.22,20,10658985.08,3979761.475,N/A,N/A
5173,33356,11/22/2022,3:00:38,11/22/2022,3:00:38 AM,Collar,1/27/2023,4:32:16 PM,-2684278,-4419065,3722677,35.936251,-121.2758017,358.18,1.4,val. GPS-3D,,7,1,44,14,41,17,44,19,44,21,41,24,29,30,47,0,0,0,0,0,0,0,0,0,0,,,3.38,0.18,20,10655530.23,3978251.454,N/A,N/A
5172,33356,11/22/2022,0:00:37,11/22/2022,12:00:37 AM,Collar,1/27/2023,4:32:16 PM,-2684563,-4420499,3720872,35.9158157,-121.2702526,411.42,1.4,val. GPS-3D,,6,14,35,8,29,9,38,30,41,20,35,27,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.4,0.18,27,10656071,3975993.446,N/A,N/A
5171,33356,11/21/2022,21:00:37,11/21/2022,9:00:37 PM,Collar,1/27/2023,4:32:16 PM,-2684563,-4420500,3720877,35.9158477,-121.2702469,415.04,1.4,val. GPS-3D,,6,3,38,4,41,26,29,6,32,9,41,16,44,0,0,0,0,0,0,0,0,0,0,0,0,,,3.4,0.2,30,10656071.46,3975997.002,N/A,N/A
5170,33356,11/21/2022,18:00:27,11/21/2022,6:00:27 PM,Collar,1/27/2023,4:32:16 PM,-2684542,-4420244,3721146,35.9190254,-121.2715202,386.81,1.4,val. GPS-3D,,7,22,29,21,38,25,38,26,38,1,38,31,44,10,38,0,0,0,0,0,0,0,0,0,0,,,3.4,0.2,31,10655950.31,3976347.459,N/A,N/A
5169,33356,11/21/2022,15:00:24,11/21/2022,3:00:24 PM,Collar,1/27/2023,4:32:16 PM,-2681583,-4421727,3721346,35.9218987,-121.2349697,287.59,1.2,val. GPS-3D,,8,24,29,8,41,10,32,22,47,23,35,21,29,27,47,18,38,0,0,0,0,0,0,0,0,,,3.4,0.22,21,10659242.61,3976725.207,N/A,N/A
5168,33356,11/21/2022,12:00:21,11/21/2022,12:00:21 PM,Collar,1/27/2023,4:32:16 PM,-2681619,-4421774,3721399,35.9219744,-121.2350407,366.35,1.2,val. GPS-3D,,9,15,41,16,38,26,35,2,41,23,41,29,41,18,32,13,29,27,29,0,0,0,0,0,0,,,3.4,0.18,22,10659236.05,3976733.48,N/A,N/A
5167,33356,11/21/2022,9:00:12,11/21/2022,9:00:12 AM,Collar,1/27/2023,4:32:16 PM,-2681630,-4421684,3721405,35.9223949,-121.235662,312.17,1.4,val. GPS-3D,,7,11,29,12,44,29,41,20,32,18,32,25,41,2,38,0,0,0,0,0,0,0,0,0,0,,,3.4,0.14,21,10659179.15,3976779.112,N/A,N/A
5166,33356,11/21/2022,6:00:22,11/21/2022,6:00:22 AM,Collar,1/27/2023,4:32:16 PM,-2682254,-4419447,3723702,35.9475589,-121.2544317,373.72,1.2,val. GPS-3D,,8,19,41,6,47,24,41,12,41,17,41,20,41,11,47,25,29,0,0,0,0,0,0,0,0,,,3.38,0.08,19,10657435.65,3979540.106,N/A,N/A
5165,33356,11/21/2022,3:00:25,11/21/2022,3:00:25 AM,Collar,1/27/2023,4:32:16 PM,-2683986,-4419224,3722756,35.9369104,-121.2721214,391.84,1.2,val. GPS-3D,,7,14,38,17,44,6,29,24,32,30,29,1,35,21,41,0,0,0,0,0,0,0,0,0,0,,,3.4,0.04,19,10655860.95,3978330.475,N/A,N/A
5164,33356,11/21/2022,0:00:26,11/21/2022,12:00:26 AM,Collar,1/27/2023,4:32:16 PM,-2684187,-4418924,3722336,35.93465,-121.275751,22.23,1.4,val. GPS-3D,,7,5,44,8,29,9,41,20,44,14,44,27,35,30,47,0,0,0,0,0,0,0,0,0,0,,,3.42,0.16,27,10655537.94,3978073.936,N/A,N/A
5163,33356,11/20/2022,21:00:23,11/20/2022,9:00:23 PM,Collar,1/27/2023,4:32:16 PM,-2684340,-4419066,3722661,35.9359595,-121.2763832,375.54,1.6,val. GPS-3D,,5,26,44,4,44,16,47,9,44,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.42,0.2,34,10655478.35,3978218.191,N/A,N/A
5162,33356,11/20/2022,18:00:32,11/20/2022,6:00:32 PM,Collar,1/27/2023,4:32:16 PM,-2684383,-4418976,3722761,35.9369779,-121.2773082,390.03,1.2,val. GPS-3D,,8,10,41,26,38,22,29,21,29,1,29,3,29,32,29,25,29,0,0,0,0,0,0,0,0,,,3.4,0.28,40,10655392.91,3978329.69,N/A,N/A
5161,33356,11/20/2022,15:00:59,11/20/2022,3:00:59 PM,Collar,1/27/2023,4:32:16 PM,-2684369,-4418949,3722752,35.9370727,-121.2773309,360.18,1.4,val. GPS-3D,,7,18,41,10,29,8,32,32,38,22,41,21,29,27,29,0,0,0,0,0,0,0,0,0,0,,,3.42,0.1,18,10655390.67,3978340.173,N/A,N/A
5160,33356,11/20/2022,12:00:36,11/20/2022,12:00:36 PM,Collar,1/27/2023,4:32:16 PM,-2684366,-4418953,3722752,35.9370629,-121.2772795,361.69,1.2,val. GPS-3D,,9,15,41,29,41,16,32,18,29,2,35,26,32,13,32,23,29,27,29,0,0,0,0,0,0,,,3.4,0.12,18,10655395.33,3978339.162,N/A,N/A
5159,33356,11/20/2022,9:00:13,11/20/2022,9:00:13 AM,Collar,1/27/2023,4:32:16 PM,-2684380,-4419001,3722780,35.9370118,-121.2771359,417.22,1.4,val. GPS-3D,,7,12,44,25,35,29,29,20,41,31,32,2,32,11,29,0,0,0,0,0,0,0,0,0,0,,,3.42,0.06,22,10655408.38,3978333.721,N/A,N/A
5158,33356,11/20/2022,6:00:38,11/20/2022,6:00:38 AM,Collar,1/27/2023,4:32:16 PM,-2684550,-4418835,3722752,35.937091,-121.2797011,357.38,1.2,val. GPS-3D,,8,17,44,6,47,11,35,12,44,19,47,20,35,24,38,25,32,0,0,0,0,0,0,0,0,,,3.38,0.04,19,10655176.82,3978338.428,N/A,N/A
5157,33356,11/20/2022,3:00:38,11/20/2022,3:00:38 AM,Collar,1/27/2023,4:32:16 PM,-2684261,-4419083,3722678,35.9362236,-121.2755371,364.08,1.2,val. GPS-3D,,9,30,32,21,44,14,41,17,41,19,41,15,44,13,47,1,41,24,44,0,0,0,0,0,0,,,3.4,0.06,20,10655554.15,3978248.837,N/A,N/A
5156,33356,11/20/2022,0:00:27,11/20/2022,12:00:27 AM,Collar,1/27/2023,4:32:16 PM,-2683927,-4418734,3723396,35.9439573,-121.2743815,403.61,1.2,val. GPS-3D,,8,20,35,8,41,9,41,14,32,4,29,30,44,5,38,27,32,0,0,0,0,0,0,0,0,,,3.42,0.14,28,10655643.24,3979108.57,N/A,N/A
5155,33356,11/19/2022,21:00:38,11/19/2022,9:00:38 PM,Collar,1/27/2023,4:32:16 PM,-2683969,-4418697,3723377,35.9438706,-121.2749922,384.51,1.6,val. GPS-3D,,6,4,41,3,32,9,35,26,32,6,32,16,35,0,0,0,0,0,0,0,0,0,0,0,0,,,3.4,0.16,29,10655588.32,3979097.981,N/A,N/A
5154,33356,11/19/2022,18:00:37,11/19/2022,6:00:37 PM,Collar,1/27/2023,4:32:16 PM,-2683965,-4418703,3723386,35.9439201,-121.2749198,392.26,1.2,val. GPS-3D,,9,22,41,26,32,31,41,21,41,3,38,1,38,4,29,10,29,32,32,0,0,0,0,0,0,,,3.4,0.12,26,10655594.76,3979103.589,N/A,N/A
5153,33356,11/19/2022,15:00:21,11/19/2022,3:00:21 PM,Collar,1/27/2023,4:32:16 PM,-2683941,-4418645,3723359,35.9440513,-121.2750261,326.2,1.4,val. GPS-3D,,6,8,38,22,38,10,41,18,32,27,41,23,35,0,0,0,0,0,0,0,0,0,0,0,0,,,3.38,0.06,20,10655584.9,3979117.968,N/A,N/A
5152,33356,11/19/2022,12:00:38,11/19/2022,12:00:38 PM,Collar,1/27/2023,4:32:16 PM,-2686451,-4416226,3724504,35.9564429,-121.3127243,380.49,1.2,val. GPS-3D,,11,5,41,10,32,13,44,2,47,15,47,16,35,18,44,23,44,26,29,29,47,27,32,0,0,,,3.38,0.06,18,10652160.62,3980433.105,N/A,N/A
5151,33356,11/19/2022,9:00:38,11/19/2022,9:00:38 AM,Collar,1/27/2023,4:32:16 PM,-2683883,-4418658,3723429,35.9446625,-121.274402,351.9,1.4,val. GPS-3D,,8,5,47,2,44,29,35,25,44,31,35,20,44,12,44,11,44,0,0,0,0,0,0,0,0,,,3.38,0.06,16,10655640.01,3979186.766,N/A,N/A
5150,33356,11/19/2022,6:00:32,11/19/2022,6:00:32 AM,Collar,1/27/2023,4:32:16 PM,-2684853,-4419143,3722181,35.9307003,-121.2807985,362.81,1.2,val. GPS-3D,,8,6,29,11,35,12,38,19,38,24,47,25,44,20,32,17,29,0,0,0,0,0,0,0,0,,,3.4,0.16,22,10655090.31,3977627.77,N/A,N/A
5149,33356,11/19/2022,3:01:03,11/19/2022,3:01:03 AM,Collar,1/27/2023,4:32:16 PM,-2684852,-4419137,3722173,35.9306718,-121.2808235,353.54,1.4,val. GPS-3D,,8,1,35,15,41,13,41,19,41,21,35,30,32,14,41,17,44,0,0,0,0,0,0,0,0,,,3.38,0.16,23,10655088.1,3977624.567,N/A,N/A
