No,CollarID,UTC_Date,UTC_Time,LMT_Date,LMT_Time,Origin,SCTS_Date,SCTS_Time,ECEF_X [m],ECEF_Y [m],ECEF_Z [m],Latitude [°],Longitude [°],Height [m],DOP,FixType,3D_Error [m],Sats,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Mort. Status,Activity,Main [V],Beacon [V],Temp [°C],Easting,Northing,AnimalID,GroupID
449,26215,5/7/2021,16:07:39,5/7/2021,4:07:39 PM,Collar,5/10/2021,5:05:06 PM,-2674224,-4424595,3723199,35.9426015,-121.1487539,275.5,1.4,val. GPS-3D,,10,8,38,13,41,14,41,28,41,30,41,15,38,7,35,21,38,1,32,17,32,0,0,0,0,Mortality no radius,0,3.34,3.64,30,10666978.35,3979165.873,N/A,N/A
448,26215,5/7/2021,15:37:17,5/7/2021,3:37:17 PM,Collar,5/10/2021,5:05:06 PM,-2674223,-4424596,3723198,35.9425924,-121.1487387,275.18,2.2,val. GPS-3D,,5,7,38,8,41,30,44,9,29,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mortality no radius,0,3.34,3.64,25,10666979.74,3979164.891,N/A,N/A
447,26215,5/7/2021,15:07:17,5/7/2021,3:07:17 PM,Collar,5/10/2021,5:05:06 PM,-2674223,-4424596,3723193,35.9425559,-121.1487387,272.25,1.8,val. GPS-3D,,6,7,41,8,44,30,44,9,29,5,35,27,35,0,0,0,0,0,0,0,0,0,0,0,0,Mortality no radius,0,3.32,3.62,19,10666979.82,3979160.844,N/A,N/A
446,26215,5/7/2021,14:37:16,5/7/2021,2:37:16 PM,Collar,5/10/2021,5:05:06 PM,-2674223,-4424595,3723197,35.9425896,-121.1487444,273.91,2.2,val. GPS-3D,,6,7,41,8,41,27,41,30,44,9,29,5,35,0,0,0,0,0,0,0,0,0,0,0,0,Mortality no radius,0,3.3,3.62,13,10666979.23,3979164.574,N/A,N/A
445,26215,5/7/2021,14:07:16,5/7/2021,2:07:16 PM,Collar,5/10/2021,5:05:06 PM,-2674222,-4424595,3723200,35.9426143,-121.1487349,275.25,2,val. GPS-3D,,7,5,35,7,44,27,41,30,41,9,35,8,38,4,29,0,0,0,0,0,0,0,0,0,0,Mortality no radius,0,3.3,3.62,7,10666980.03,3979167.322,N/A,N/A
444,26215,5/7/2021,13:37:38,5/7/2021,1:37:38 PM,Collar,5/10/2021,5:05:06 PM,-2674222,-4424595,3723199,35.942607,-121.1487349,274.66,2,val. GPS-3D,,8,7,44,27,41,9,38,4,29,16,38,5,35,8,35,30,38,0,0,0,0,0,0,0,0,Mortality no radius,0,3.3,3.62,3,10666980.05,3979166.513,N/A,N/A
443,26215,5/7/2021,12:00:39,5/7/2021,12:00:39 PM,Collar,5/10/2021,5:05:06 PM,-2674222,-4424594,3723198,35.9426042,-121.1487407,273.38,2.8,val. GPS-3D,,6,9,44,16,44,26,41,4,41,7,35,3,29,0,0,0,0,0,0,0,0,0,0,0,0,normal,0,3.3,3.62,3,10666979.53,3979166.196,N/A,N/A
442,26215,5/7/2021,9:00:39,5/7/2021,9:00:39 AM,Collar,5/10/2021,5:05:06 PM,-2674221,-4424594,3723197,35.9425996,-121.1487312,272.37,2.6,val. GPS-3D,,6,3,44,22,41,31,44,32,41,1,35,4,35,0,0,0,0,0,0,0,0,0,0,0,0,normal,0,3.3,3.62,7,10666980.4,3979165.706,N/A,N/A
441,26215,5/7/2021,6:00:39,5/7/2021,6:00:39 AM,Collar,5/10/2021,5:05:06 PM,-2674223,-4424596,3723196,35.9425778,-121.1487387,274.01,2.4,val. GPS-3D,,7,10,44,21,44,32,41,1,35,23,38,8,32,24,35,0,0,0,0,0,0,0,0,0,0,normal,0,3.3,3.62,12,10666979.77,3979163.273,N/A,N/A
440,26215,5/7/2021,3:00:14,5/7/2021,3:00:14 AM,Collar,5/10/2021,5:05:06 PM,-2674669,-4425051,3722329,35.9329718,-121.1503603,267.23,8.4,val. GPS-3D,,5,15,47,18,44,20,41,23,44,29,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,115,3.34,3.64,25,10666853.68,3978094.883,N/A,N/A
439,26215,5/7/2021,0:00:39,5/7/2021,12:00:39 AM,Collar,5/10/2021,5:05:06 PM,-2674750,-4425157,3722145,35.9309277,-121.1505209,266.64,1.6,val. GPS-3D,,9,12,47,15,41,20,41,25,41,29,35,18,38,23,35,31,35,5,35,0,0,0,0,0,0,normal,2,3.34,3.64,34,10666843.49,3977867.862,N/A,N/A
438,26215,5/6/2021,21:00:38,5/6/2021,9:00:38 PM,Collar,5/10/2021,5:05:06 PM,-2674769,-4425145,3722143,35.9309155,-121.1507699,265.11,1.4,val. GPS-3D,,9,2,44,6,44,12,44,24,41,19,44,28,32,17,29,25,41,29,41,0,0,0,0,0,0,normal,27,3.32,3.62,39,10666821.06,3977866.076,N/A,N/A
437,26215,5/6/2021,18:00:39,5/6/2021,6:00:39 PM,Collar,5/10/2021,5:05:06 PM,-2674777,-4425153,3722128,35.9307479,-121.1507999,265.2,1.8,val. GPS-3D,,9,13,47,14,41,15,44,17,44,19,44,24,41,28,44,30,35,1,35,0,0,0,0,0,0,normal,0,3.32,3.64,27,10666818.7,3977847.438,N/A,N/A
436,26215,5/6/2021,15:00:40,5/6/2021,3:00:40 PM,Collar,5/10/2021,5:05:06 PM,-2674685,-4424931,3722458,35.9344124,-121.1511999,266.48,2.2,val. GPS-3D,,7,7,44,8,44,9,44,14,38,27,35,28,35,30,41,0,0,0,0,0,0,0,0,0,0,normal,115,3.3,3.62,28,10666774.9,3978253.265,N/A,N/A
435,26215,5/6/2021,12:00:39,5/6/2021,12:00:39 PM,Collar,5/10/2021,5:05:06 PM,-2674215,-4424389,3723452,35.9454047,-121.1498495,277.51,1.4,val. GPS-3D,,9,4,41,9,44,16,44,26,44,6,35,7,35,22,35,27,35,3,32,0,0,0,0,0,0,normal,0,3.32,3.64,15,10666873.62,3979474.958,N/A,N/A
434,26215,5/6/2021,9:00:40,5/6/2021,9:00:40 AM,Collar,5/10/2021,5:05:06 PM,-2674214,-4424387,3723452,35.9454164,-121.1498515,275.7,1.6,val. GPS-3D,,10,1,38,3,50,22,47,25,38,31,44,32,41,21,38,4,41,16,35,26,35,0,0,0,0,normal,0,3.32,3.64,16,10666873.42,3979476.262,N/A,N/A
433,26215,5/6/2021,6:00:39,5/6/2021,6:00:39 AM,Collar,5/10/2021,5:05:06 PM,-2675025,-4424246,3723032,35.9407709,-121.1583515,271.16,2,val. GPS-3D,,7,8,35,10,47,21,29,27,29,31,41,32,47,18,38,0,0,0,0,0,0,0,0,0,0,normal,119,3.32,3.64,19,10666116.4,3978946.421,N/A,N/A
432,26215,5/6/2021,3:00:39,5/6/2021,3:00:39 AM,Collar,5/10/2021,5:05:06 PM,-2675206,-4424508,3722593,35.9358865,-121.1585657,270.86,1.8,val. GPS-3D,,9,13,41,15,44,18,44,20,44,23,44,29,29,16,41,10,44,27,41,0,0,0,0,0,0,normal,126,3.32,3.64,25,10666107.3,3978404.219,N/A,N/A
431,26215,5/6/2021,0:00:39,5/6/2021,12:00:39 AM,Collar,5/10/2021,5:05:06 PM,-2676037,-4424620,3721934,35.9282967,-121.1658031,309.93,4,val. GPS-3D,,5,25,41,29,32,5,41,20,41,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0,3.3,3.64,33,10665470.2,3977549.98,N/A,N/A
430,26215,5/5/2021,21:00:40,5/5/2021,9:00:40 PM,Collar,5/10/2021,5:05:06 PM,-2676031,-4424621,3721933,35.9283013,-121.1657405,307.52,2.8,val. GPS-3D,,6,2,41,24,29,6,38,19,29,17,29,12,38,0,0,0,0,0,0,0,0,0,0,0,0,normal,0,3.34,3.64,34,10665475.84,3977550.597,N/A,N/A
429,26215,5/5/2021,18:00:39,5/5/2021,6:00:39 PM,Collar,5/10/2021,5:05:06 PM,-2676032,-4424612,3721934,35.9283466,-121.1658016,302.29,3,val. GPS-3D,,7,14,44,17,44,15,35,28,44,19,41,24,32,1,38,0,0,0,0,0,0,0,0,0,0,normal,0,3.34,3.64,29,10665470.24,3977555.517,N/A,N/A
428,26215,5/5/2021,15:00:38,5/5/2021,3:00:38 PM,Collar,5/10/2021,5:05:06 PM,-2676032,-4424613,3721927,35.928291,-121.1657958,298.87,1.8,val. GPS-3D,,8,7,44,8,41,9,38,30,44,27,29,14,38,5,35,13,38,0,0,0,0,0,0,0,0,normal,58,3.32,3.64,24,10665470.87,3977549.358,N/A,N/A
427,26215,5/5/2021,12:01:03,5/5/2021,12:01:03 PM,Collar,5/10/2021,5:05:06 PM,-2674126,-4424559,3723311,35.9438498,-121.1480308,275.26,1.6,val. GPS-3D,,8,3,44,4,44,9,44,22,41,27,38,26,41,30,29,16,44,0,0,0,0,0,0,0,0,normal,124,3.3,3.64,17,10667040.95,3979305.587,N/A,N/A
426,26215,5/5/2021,9:00:38,5/5/2021,9:00:38 AM,Collar,5/10/2021,5:05:06 PM,-2674127,-4424453,3723432,35.9452098,-121.1486479,273.26,2.4,val. GPS-3D,,7,21,47,26,41,31,44,32,38,22,44,1,44,3,41,0,0,0,0,0,0,0,0,0,0,normal,0,3.32,3.64,20,10666982.42,3979455.397,N/A,N/A
425,26215,5/5/2021,6:00:39,5/5/2021,6:00:39 AM,Collar,5/10/2021,5:05:06 PM,-2674641,-4424316,3723230,35.9429496,-121.1543084,275.03,1.8,val. GPS-3D,,9,8,41,10,47,21,44,22,41,23,41,27,41,32,50,1,41,24,35,0,0,0,0,0,0,normal,122,3.32,3.64,22,10666476.56,3979195,N/A,N/A
424,26215,5/5/2021,3:00:40,5/5/2021,3:00:40 AM,Collar,5/10/2021,5:05:06 PM,-2675085,-4424303,3722921,35.9395388,-121.1585937,270.64,1.6,val. GPS-3D,,10,10,44,15,38,16,44,18,44,23,47,26,41,29,35,20,38,13,38,27,41,0,0,0,0,normal,126,3.32,3.64,25,10666097.13,3978809.328,N/A,N/A
423,26215,5/5/2021,0:00:39,5/5/2021,12:00:39 AM,Collar,5/10/2021,5:05:06 PM,-2676036,-4424651,3721914,35.9280132,-121.1656159,319.25,2.2,val. GPS-3D,,6,5,44,25,41,29,41,20,35,2,38,18,32,0,0,0,0,0,0,0,0,0,0,0,0,normal,0,3.32,3.64,32,10665487.69,3977518.851,N/A,N/A
422,26215,5/4/2021,21:00:39,5/4/2021,9:00:39 PM,Collar,5/10/2021,5:05:06 PM,-2676038,-4424653,3721919,35.9280352,-121.1656233,324.41,4.2,val. GPS-3D,,5,6,44,19,35,17,29,2,38,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,3,3.34,3.64,32,10665486.97,3977521.275,N/A,N/A
421,26215,5/4/2021,18:00:39,5/4/2021,6:00:39 PM,Collar,5/10/2021,5:05:06 PM,-2676033,-4424647,3721915,35.9280468,-121.1656103,315.81,2.8,val. GPS-3D,,7,17,44,30,35,13,38,28,38,14,32,15,29,19,32,0,0,0,0,0,0,0,0,0,0,normal,0,3.32,3.64,31,10665488.12,3977522.588,N/A,N/A
420,26215,5/4/2021,15:00:38,5/4/2021,3:00:38 PM,Collar,5/10/2021,5:05:06 PM,-2676098,-4424421,3722164,35.9307086,-121.1675226,332.57,2,val. GPS-3D,,8,7,32,9,41,13,38,14,44,28,44,30,47,5,41,8,35,0,0,0,0,0,0,0,0,normal,115,3.3,3.64,22,10665310.04,3977814.622,N/A,N/A
419,26215,5/4/2021,12:00:39,5/4/2021,12:00:39 PM,Collar,5/10/2021,5:05:06 PM,-2675105,-4424255,3722963,35.9400078,-121.1590586,270.41,1.8,val. GPS-3D,,8,4,44,6,44,7,44,9,47,16,41,22,38,26,41,3,41,0,0,0,0,0,0,0,0,normal,0,3.32,3.64,15,10666054.21,3978860.561,N/A,N/A
418,26215,5/4/2021,9:00:15,5/4/2021,9:00:15 AM,Collar,5/10/2021,5:05:06 PM,-2675104,-4424249,3722964,35.940045,-121.1590835,266.42,4.2,val. GPS-3D,,5,1,44,21,44,22,44,31,44,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,0,3.32,3.64,16,10666051.89,3978864.645,N/A,N/A
417,26215,5/4/2021,6:00:39,5/4/2021,6:00:39 AM,Collar,5/10/2021,5:05:06 PM,-2675179,-4424171,3723009,35.9405211,-121.160242,270.21,1.4,val. GPS-3D,,8,10,44,21,35,22,38,27,41,32,47,8,41,31,41,18,38,0,0,0,0,0,0,0,0,normal,126,3.32,3.64,17,10665946.38,3978915.491,N/A,N/A
416,26215,5/4/2021,3:00:39,5/4/2021,3:00:39 AM,Collar,5/10/2021,5:05:06 PM,-2675618,-4425379,3721398,35.9220973,-121.1574789,345.81,2.2,val. GPS-3D,,8,10,38,15,47,16,41,18,47,20,44,23,44,29,41,27,35,0,0,0,0,0,0,0,0,normal,126,3.34,3.64,28,10666234.23,3976876.419,N/A,N/A
415,26215,5/4/2021,0:02:08,5/4/2021,12:02:08 AM,Collar,5/10/2021,5:05:06 PM,-2676210,-4424895,3721535,35.9236673,-121.1658664,338.86,3.4,val. GPS-3D,,6,25,41,29,38,2,35,5,32,20,35,12,29,0,0,0,0,0,0,0,0,0,0,0,0,normal,3,3.32,3.64,30,10665474.14,3977036.325,N/A,N/A
414,26215,5/3/2021,21:00:40,5/3/2021,9:00:40 PM,Collar,5/10/2021,5:05:06 PM,-2676212,-4424890,3721532,35.9236625,-121.165914,334.48,2.2,val. GPS-3D,,7,6,41,12,41,24,38,19,38,17,29,25,32,2,35,0,0,0,0,0,0,0,0,0,0,normal,0,3.34,3.64,31,10665469.85,3977035.718,N/A,N/A
413,26215,5/3/2021,18:00:39,5/3/2021,6:00:39 PM,Collar,5/10/2021,5:05:06 PM,-2676215,-4424894,3721533,35.9236435,-121.1659195,339.09,2.2,val. GPS-3D,,8,13,47,14,41,15,44,17,41,19,44,24,38,30,41,1,35,0,0,0,0,0,0,0,0,normal,5,3.32,3.64,28,10665469.4,3977033.6,N/A,N/A
412,26215,5/3/2021,15:00:40,5/3/2021,3:00:40 PM,Collar,5/10/2021,5:05:06 PM,-2675081,-4424622,3722542,35.9353404,-121.1567267,267.55,1.2,val. GPS-3D,,10,5,38,7,44,9,44,13,38,14,44,17,44,28,44,30,44,27,32,4,35,0,0,0,0,normal,126,3.32,3.62,21,10666274.35,3978346.778,N/A,N/A
411,26215,5/3/2021,12:00:39,5/3/2021,12:00:39 PM,Collar,5/10/2021,5:05:06 PM,-2674084,-4424414,3723511,35.9460804,-121.1484636,274.61,1.6,val. GPS-3D,,9,3,44,4,38,16,44,22,44,27,44,7,38,26,35,9,32,6,32,0,0,0,0,0,0,normal,0,3.34,3.64,13,10666997.21,3979552.291,N/A,N/A
410,26215,5/3/2021,9:00:38,5/3/2021,9:00:38 AM,Collar,5/10/2021,5:05:06 PM,-2674083,-4424412,3723510,35.9460849,-121.1484656,272.21,2,val. GPS-3D,,8,1,44,3,41,21,44,22,41,26,41,31,44,32,41,25,41,0,0,0,0,0,0,0,0,normal,1,3.34,3.64,13,10666997.02,3979552.786,N/A,N/A
409,26215,5/3/2021,6:00:39,5/3/2021,6:00:39 AM,Collar,5/10/2021,5:05:06 PM,-2674145,-4424676,3723158,35.9421518,-121.1475403,274.47,2,val. GPS-3D,,8,8,41,10,47,21,41,23,44,27,38,32,47,24,38,22,35,0,0,0,0,0,0,0,0,normal,126,3.32,3.62,16,10667088.77,3979118.066,N/A,N/A
408,26215,5/3/2021,3:00:40,5/3/2021,3:00:40 AM,Collar,5/10/2021,5:05:06 PM,-2675043,-4424334,3722915,35.9394696,-121.1580177,271,1.8,val. GPS-3D,,10,15,47,18,44,20,47,23,44,27,41,29,35,16,29,10,41,13,41,26,29,0,0,0,0,normal,122,3.32,3.64,22,10666149.24,3978802.637,N/A,N/A
407,26215,5/3/2021,0:00:39,5/3/2021,12:00:39 AM,Collar,5/10/2021,5:05:06 PM,-2675304,-4424046,3723054,35.9410731,-121.1621442,262.39,2.8,val. GPS-3D,,7,18,44,25,41,29,41,31,44,5,35,12,35,20,35,0,0,0,0,0,0,0,0,0,0,normal,0,3.34,3.64,35,10665773.63,3978973.492,N/A,N/A
406,26215,5/2/2021,21:00:40,5/2/2021,9:00:40 PM,Collar,5/10/2021,5:05:06 PM,-2675309,-4424052,3723055,35.9410396,-121.1621573,269.23,1.8,val. GPS-3D,,7,6,41,24,44,28,41,19,32,17,29,25,29,12,38,0,0,0,0,0,0,0,0,0,0,normal,0,3.34,3.64,31,10665772.53,3978969.748,N/A,N/A
405,26215,5/2/2021,18:00:39,5/2/2021,6:00:39 PM,Collar,5/10/2021,5:05:06 PM,-2675309,-4424053,3723053,35.9410204,-121.1621515,268.75,1.4,val. GPS-3D,,10,7,35,14,41,17,41,19,38,28,38,30,44,1,32,6,29,13,35,15,38,0,0,0,0,normal,0,3.34,3.64,26,10665773.08,3978967.637,N/A,N/A
404,26215,5/2/2021,15:00:40,5/2/2021,3:00:40 PM,Collar,5/10/2021,5:05:06 PM,-2675336,-4424038,3723055,35.941029,-121.1624936,270.84,2.4,val. GPS-3D,,6,7,44,14,41,28,44,30,44,9,44,27,29,0,0,0,0,0,0,0,0,0,0,0,0,normal,126,3.3,3.62,20,10665742.21,3978968.008,N/A,N/A
403,26215,5/2/2021,12:00:39,5/2/2021,12:00:39 PM,Collar,5/10/2021,5:05:06 PM,-2675110,-4424260,3722950,35.9398766,-121.1590774,268.34,2,val. GPS-3D,,8,3,47,4,38,6,35,7,44,16,41,22,44,26,38,9,35,0,0,0,0,0,0,0,0,normal,1,3.32,3.64,12,10666052.8,3978845.979,N/A,N/A
402,26215,5/2/2021,9:00:39,5/2/2021,9:00:39 AM,Collar,5/10/2021,5:05:06 PM,-2675109,-4424259,3722950,35.9398839,-121.1590736,267.23,1.6,val. GPS-3D,,9,1,41,21,41,22,44,25,41,26,38,31,47,32,47,3,35,4,35,0,0,0,0,0,0,normal,0,3.34,3.66,12,10666053.12,3978846.791,N/A,N/A
401,26215,5/2/2021,6:00:39,5/2/2021,6:00:39 AM,Collar,5/10/2021,5:05:06 PM,-2675108,-4424262,3722950,35.939873,-121.1590469,268.89,2.6,val. GPS-3D,,6,10,47,24,35,32,50,8,38,21,32,27,41,0,0,0,0,0,0,0,0,0,0,0,0,normal,126,3.32,3.62,14,10666055.55,3978845.633,N/A,N/A
400,26215,5/2/2021,3:00:58,5/2/2021,3:00:58 AM,Collar,5/10/2021,5:05:06 PM,-2678009,-4424248,3721124,35.9186707,-121.1866303,403.64,2.6,val. GPS-3D,,7,15,44,18,44,20,47,29,44,13,38,23,44,10,41,0,0,0,0,0,0,0,0,0,0,normal,106,3.32,3.64,21,10663610.93,3976447.049,N/A,N/A
399,26215,5/2/2021,0:01:38,5/2/2021,12:01:38 AM,Collar,5/10/2021,5:05:06 PM,-2677923,-4424305,3721082,35.9183418,-121.1854882,382.43,3.6,val. GPS-3D,,6,2,35,5,44,12,38,25,44,29,41,20,44,0,0,0,0,0,0,0,0,0,0,0,0,normal,119,3.32,3.64,29,10663714.67,3976412.479,N/A,N/A
398,26215,5/1/2021,21:00:40,5/1/2021,9:00:40 PM,Collar,5/10/2021,5:05:06 PM,-2678005,-4424267,3721102,35.9184351,-121.1864834,402.22,2.4,val. GPS-3D,,7,6,41,12,47,19,38,28,32,17,29,2,44,24,35,0,0,0,0,0,0,0,0,0,0,normal,0,3.32,3.64,28,10663624.68,3976421.166,N/A,N/A
397,26215,5/1/2021,18:00:39,5/1/2021,6:00:39 PM,Collar,5/10/2021,5:05:06 PM,-2677938,-4424303,3721070,35.9182222,-121.1856419,380.29,2.2,val. GPS-3D,,8,14,38,6,32,1,32,17,41,19,32,30,44,28,35,13,32,0,0,0,0,0,0,0,0,normal,111,3.32,3.62,30,10663701.05,3976398.954,N/A,N/A
396,26215,5/1/2021,15:00:40,5/1/2021,3:00:40 PM,Collar,5/10/2021,5:05:06 PM,-2678476,-4423735,3721541,35.9227555,-121.1939998,488.75,3.2,val. GPS-3D,,7,7,44,8,35,9,47,28,35,30,32,4,38,14,41,0,0,0,0,0,0,0,0,0,0,normal,126,3.3,3.62,22,10662937.57,3976887.85,N/A,N/A
395,26215,5/1/2021,12:00:39,5/1/2021,12:00:39 PM,Collar,5/10/2021,5:05:06 PM,-2678550,-4423514,3721760,35.9251505,-121.1959694,495.19,2.8,val. GPS-3D,,7,3,44,4,44,7,38,16,47,22,41,26,41,9,41,0,0,0,0,0,0,0,0,0,0,normal,0,3.34,3.66,14,10662754.95,3977150.252,N/A,N/A
394,26215,5/1/2021,9:00:39,5/1/2021,9:00:39 AM,Collar,5/10/2021,5:05:06 PM,-2678549,-4423512,3721759,35.925155,-121.1959714,492.79,2,val. GPS-3D,,8,1,47,3,44,4,44,21,44,22,44,32,35,25,35,31,41,0,0,0,0,0,0,0,0,normal,0,3.34,3.66,14,10662754.76,3977150.746,N/A,N/A
393,26215,5/1/2021,6:00:39,5/1/2021,6:00:39 AM,Collar,5/10/2021,5:05:06 PM,-2678547,-4423512,3721758,35.9251532,-121.1959524,491.37,1.8,val. GPS-3D,,8,10,47,18,44,23,44,32,47,24,38,8,41,21,38,27,35,0,0,0,0,0,0,0,0,normal,0,3.34,3.66,16,10662756.48,3977150.576,N/A,N/A
392,26215,5/1/2021,3:00:39,5/1/2021,3:00:39 AM,Collar,5/10/2021,5:05:06 PM,-2678525,-4423730,3721509,35.9224104,-121.1944929,487.06,5.4,val. GPS-3D,,5,13,44,15,47,18,38,20,44,29,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,124,3.34,3.64,27,10662893.79,3976848.745,N/A,N/A
391,26215,5/1/2021,0:00:39,5/1/2021,12:00:39 AM,Collar,5/10/2021,5:05:06 PM,-2678156,-4423734,3721671,35.924585,-121.1909726,430.11,4.2,val. GPS-3D,,5,2,41,5,44,12,44,25,29,29,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,5,3.32,3.64,33,10663206.95,3977095.856,N/A,N/A
390,26215,4/30/2021,21:00:38,4/30/2021,9:00:38 PM,Collar,5/10/2021,5:05:06 PM,-2678157,-4423736,3721672,35.9245805,-121.1909706,432.51,2.4,val. GPS-3D,,7,6,41,12,44,19,41,24,44,17,38,28,29,2,38,0,0,0,0,0,0,0,0,0,0,normal,0,3.34,3.64,33,10663207.14,3977095.361,N/A,N/A
389,26215,4/30/2021,18:00:39,4/30/2021,6:00:39 PM,Collar,5/10/2021,5:05:06 PM,-2678159,-4423733,3721673,35.9245959,-121.1910068,431.85,2,val. GPS-3D,,8,13,44,14,44,17,38,28,41,30,44,24,32,21,32,19,32,0,0,0,0,0,0,0,0,normal,0,3.32,3.64,33,10663203.84,3977097.008,N/A,N/A
388,26215,4/30/2021,15:00:40,4/30/2021,3:00:40 PM,Collar,5/10/2021,5:05:06 PM,-2678376,-4423732,3721627,35.9236705,-121.1930692,495.18,2,val. GPS-3D,,8,4,35,7,47,8,44,9,44,27,38,30,41,14,44,28,41,0,0,0,0,0,0,0,0,normal,109,3.32,3.64,27,10663019.66,3976990.907,N/A,N/A
