No,CollarID,UTC_Date,UTC_Time,LMT_Date,LMT_Time,Origin,SCTS_Date,SCTS_Time,ECEF_X [m],ECEF_Y [m],ECEF_Z [m],Latitude [°],Longitude [°],Height [m],DOP,FixType,3D_Error [m],Sats,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Mort. Status,Activity,Main [V],Beacon [V],Temp [°C],Easting,Northing,AnimalID,GroupID
1324,33358,8/16/2021,12:00:10,8/16/2021,12:00:10 PM,Collar,12/20/2021,7:40:02 AM,-2674583,-4424893,3722581,35.935761,-121.1504505,269.61,1.4,val. GPS-3D,,6,6,44,17,44,13,44,15,41,19,44,30,35,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,3.6,17,10666839.69,3978404.146,N/A,N/A
1323,33358,8/16/2021,9:00:38,8/16/2021,9:00:38 AM,Collar,12/20/2021,7:40:02 AM,-2674584,-4424892,3722578,35.9357409,-121.1504657,267.58,1,val. GPS-3D,,11,9,44,5,41,13,41,8,29,15,32,17,47,7,35,19,44,1,29,30,41,21,29,0,0,,,3.32,3.6,21,10666838.36,3978401.89,N/A,N/A
1322,33358,8/16/2021,6:00:20,8/16/2021,6:00:20 AM,Collar,12/20/2021,7:40:02 AM,-2674564,-4424946,3722622,35.9358723,-121.1499665,322.44,1.4,val. GPS-3D,,6,4,44,7,44,8,41,30,41,20,35,16,35,0,0,0,0,0,0,0,0,0,0,0,0,,,3.32,3.6,27,10666883.12,3978417.315,N/A,N/A
1321,33358,8/16/2021,3:00:11,8/16/2021,3:00:11 AM,Collar,12/20/2021,7:40:02 AM,-2674644,-4424893,3722570,35.9355139,-121.151029,288.71,1.4,val. GPS-3D,,7,4,44,22,50,26,47,31,41,1,38,16,38,21,35,0,0,0,0,0,0,0,0,0,0,,,3.32,3.6,32,10666788.02,3978375.74,N/A,N/A
1320,33358,8/16/2021,0:00:38,8/16/2021,12:00:38 AM,Collar,12/20/2021,7:40:02 AM,-2674669,-4424883,3722521,35.9351332,-121.1513234,263.49,1.2,val. GPS-3D,,8,21,44,10,47,31,44,22,41,8,32,32,50,1,41,27,29,0,0,0,0,0,0,0,0,,,3.34,3.62,42,10666762.26,3978333.007,N/A,N/A
1319,33358,8/15/2021,21:00:36,8/15/2021,9:00:36 PM,Collar,12/20/2021,7:40:02 AM,-2674699,-4424894,3722491,35.9347824,-121.1515448,266.08,1.2,val. GPS-3D,,7,23,38,27,44,10,38,29,35,15,32,8,29,26,35,0,0,0,0,0,0,0,0,0,0,,,3.34,3.62,38,10666743.01,3978293.716,N/A,N/A
1318,33358,8/15/2021,18:00:21,8/15/2021,6:00:21 PM,Collar,12/20/2021,7:40:02 AM,-2674707,-4424872,3722488,35.9348382,-121.1517468,252.42,1.8,val. GPS-3D,,7,12,41,20,32,25,38,13,29,5,41,2,29,15,38,0,0,0,0,0,0,0,0,0,0,,,3.32,3.6,40,10666724.68,3978299.561,N/A,N/A
1317,33358,8/15/2021,15:00:24,8/15/2021,3:00:24 PM,Collar,12/20/2021,7:40:02 AM,-2674452,-4425443,3722015,35.9294998,-121.1460557,263.74,1.8,val. GPS-3D,,6,5,38,6,38,20,44,12,50,19,35,2,47,0,0,0,0,0,0,0,0,0,0,0,0,,,3.32,3.6,24,10667249.36,3977717.104,N/A,N/A
1316,33358,8/15/2021,12:00:38,8/15/2021,12:00:38 PM,Collar,12/20/2021,7:40:02 AM,-2674436,-4425484,3721992,35.9291902,-121.145669,271.95,1.6,val. GPS-3D,,6,17,29,15,29,19,29,13,29,6,29,2,29,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,3.6,22,10667284.9,3977683.418,N/A,N/A
1315,33358,8/15/2021,9:00:11,8/15/2021,9:00:11 AM,Collar,12/20/2021,7:40:02 AM,-2674434,-4425483,3721997,35.9292367,-121.1456557,273.36,0.8,val. GPS-3D,,12,9,41,7,44,21,32,30,47,13,41,17,47,19,41,8,29,5,35,15,35,1,35,20,32,,,3.34,3.6,20,10667286,3977688.597,N/A,N/A
1314,33358,8/15/2021,6:00:38,8/15/2021,6:00:38 AM,Collar,12/20/2021,7:40:02 AM,-2674431,-4425473,3721996,35.9292828,-121.1456846,264.58,1.4,val. GPS-3D,,8,4,44,7,47,8,38,9,47,20,41,16,44,27,41,30,44,0,0,0,0,0,0,0,0,,,3.34,3.6,21,10667283.3,3977693.669,N/A,N/A
1313,33358,8/15/2021,3:00:23,8/15/2021,3:00:23 AM,Collar,12/20/2021,7:40:02 AM,-2675686,-4425395,3721308,35.9211821,-121.1580319,332.59,1.8,val. GPS-3D,,5,31,44,22,44,16,35,21,41,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.34,3.6,32,10666186.25,3976773.95,N/A,N/A
1312,33358,8/15/2021,0:00:39,8/15/2021,12:00:39 AM,Collar,12/20/2021,7:40:02 AM,-2675126,-4425596,3721388,35.9223883,-121.1515701,284.2,1.2,val. GPS-3D,,8,32,50,10,38,8,32,23,29,21,44,22,41,31,41,27,29,0,0,0,0,0,0,0,0,,,3.34,3.6,41,10666766.77,3976918.773,N/A,N/A
1311,33358,8/14/2021,21:00:38,8/14/2021,9:00:38 PM,Collar,12/20/2021,7:40:02 AM,-2674449,-4425510,3721930,35.9285845,-121.1456432,259.04,1,val. GPS-3D,,9,18,41,8,32,10,47,15,32,23,44,27,41,32,35,16,29,29,29,0,0,0,0,0,0,,,3.34,3.6,36,10667288.5,3977616.274,N/A,N/A
1310,33358,8/14/2021,18:00:11,8/14/2021,6:00:11 PM,Collar,12/20/2021,7:40:02 AM,-2674386,-4425547,3721943,35.9286842,-121.1448337,265.92,1.2,val. GPS-3D,,10,13,38,5,44,15,47,12,38,18,44,29,47,23,38,25,41,20,41,2,35,0,0,0,0,,,3.32,3.6,41,10667361.32,3977628.724,N/A,N/A
1309,33358,8/14/2021,15:00:38,8/14/2021,3:00:38 PM,Collar,12/20/2021,7:40:02 AM,-2674434,-4425496,3721977,35.9290319,-121.1455812,270.63,1.2,val. GPS-3D,,8,2,44,5,35,19,35,12,47,20,44,25,44,6,35,29,41,0,0,0,0,0,0,0,0,,,3.3,3.58,25,10667293.15,3977666.008,N/A,N/A
1308,33358,8/14/2021,12:00:24,8/14/2021,12:00:24 PM,Collar,12/20/2021,7:40:02 AM,-2674247,-4425305,3721670,35.9281674,-121.1449024,-120.2,1.2,val. GPS-3D,,9,13,35,6,44,19,44,15,35,30,41,12,32,2,38,1,38,17,47,0,0,0,0,0,0,,,3.34,3.6,14,10667356.22,3977571.274,N/A,N/A
1307,33358,8/14/2021,9:00:12,8/14/2021,9:00:12 AM,Collar,12/20/2021,7:40:02 AM,-2674435,-4425452,3721974,35.9292064,-121.1458429,238.8,1,val. GPS-3D,,10,7,44,9,47,30,35,13,32,17,47,19,47,1,41,21,41,8,29,20,29,0,0,0,0,,,3.32,3.6,18,10667269.18,3977684.918,N/A,N/A
1306,33358,8/14/2021,6:00:25,8/14/2021,6:00:25 AM,Collar,12/20/2021,7:40:02 AM,-2674402,-4425550,3722031,35.9292691,-121.1449683,326.34,1.6,val. GPS-3D,,7,4,44,9,44,7,41,8,41,30,38,16,38,27,41,0,0,0,0,0,0,0,0,0,0,,,3.34,3.6,21,10667347.95,3977693.37,N/A,N/A
1305,33358,8/14/2021,3:00:15,8/14/2021,3:00:15 AM,Collar,12/20/2021,7:40:02 AM,-2674434,-4425510,3721963,35.9288664,-121.145501,272.12,1.2,val. GPS-3D,,7,31,41,1,44,26,44,16,38,9,29,21,44,22,47,0,0,0,0,0,0,0,0,0,0,,,3.32,3.6,33,10667300.74,3977647.783,N/A,N/A
