No,CollarID,UTC_Date,UTC_Time,LMT_Date,LMT_Time,Origin,SCTS_Date,SCTS_Time,ECEF_X [m],ECEF_Y [m],ECEF_Z [m],Latitude [°],Longitude [°],Height [m],DOP,FixType,3D_Error [m],Sats,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Mort. Status,Activity,Main [V],Beacon [V],Temp [°C],Easting,Northing,AnimalID,GroupID
11577,33354,12/30/2023,15:00:38,12/30/2023,3:00:38 PM,Iridium,12/31/2023,12:01:24 AM,-2682754,-4417298,3725984,35.9725526,-121.2715315,436.91,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,25,10655844.11,3982285.191,N/A,N/A
11576,33354,12/30/2023,12:00:12,12/30/2023,12:00:12 PM,Iridium,12/30/2023,12:00:32 PM,-2683268,-4416962,3725982,35.9726457,-121.2783357,419.28,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.52,23,10655230.39,3982284.659,N/A,N/A
11575,33354,12/30/2023,9:00:38,12/30/2023,9:00:38 AM,Iridium,12/30/2023,12:00:32 PM,-2683464,-4416702,3726130,35.9743626,-121.2816894,408.75,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,24,10654924.62,3982469.785,N/A,N/A
11574,33354,12/30/2023,6:00:28,12/30/2023,6:00:28 AM,Iridium,12/30/2023,12:00:32 PM,-2683742,-4416474,3726184,35.9750237,-121.285636,399.61,1,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.52,24,10654567.47,3982536.858,N/A,N/A
11573,33354,12/30/2023,3:00:38,12/30/2023,3:00:38 AM,Iridium,12/30/2023,12:00:32 PM,-2681690,-4417602,3726268,35.9761716,-121.2596992,367.13,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,25,10656903.88,3982705.622,N/A,N/A
11572,33354,12/30/2023,0:00:38,12/30/2023,12:00:38 AM,Iridium,12/30/2023,12:01:00 AM,-2681300,-4417912,3726256,35.9757525,-121.2542196,410.77,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,28,10657398.8,3982667.96,N/A,N/A
11571,33354,12/29/2023,21:00:16,12/29/2023,9:00:16 PM,Iridium,12/30/2023,12:01:00 AM,-2681278,-4417970,3726264,35.9756087,-121.2536775,446.36,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,30,10657447.97,3982652.892,N/A,N/A
11570,33354,12/29/2023,18:00:38,12/29/2023,6:00:38 PM,Iridium,12/30/2023,12:01:00 AM,-2681302,-4417920,3726246,35.9756378,-121.2541925,411.27,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,29,10657401.47,3982655.288,N/A,N/A
11569,33354,12/29/2023,15:00:11,12/29/2023,3:00:11 PM,Iridium,12/30/2023,12:01:00 AM,-2681612,-4417558,3726342,35.9771247,-121.2592131,347.41,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,29,10656945.83,3982812.129,N/A,N/A
11568,33354,12/29/2023,12:00:38,12/29/2023,12:00:38 PM,Iridium,12/29/2023,12:00:58 PM,-2681632,-4417576,3726344,35.9770029,-121.2592991,369.43,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,27,10656938.31,3982798.477,N/A,N/A
11567,33354,12/29/2023,9:00:12,12/29/2023,9:00:12 AM,Iridium,12/29/2023,12:00:58 PM,-2681604,-4417590,3726328,35.9768997,-121.2589532,357.96,1,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,27,10656969.71,3982787.595,N/A,N/A
11566,33354,12/29/2023,6:00:12,12/29/2023,6:00:12 AM,Iridium,12/29/2023,12:00:58 PM,-2681290,-4418784,3725224,35.9643071,-121.2491096,403.74,1,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.52,24,10657882.36,3981406.589,N/A,N/A
11565,33354,12/29/2023,3:02:08,12/29/2023,3:02:08 AM,Iridium,12/29/2023,12:00:58 PM,-2679978,-4418776,3725988,35.9735176,-121.2367201,296.19,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.52,26,10658981.18,3982448.439,N/A,N/A
11564,33354,12/29/2023,0:00:22,12/29/2023,12:00:22 AM,Iridium,12/29/2023,12:01:17 AM,-2681300,-4417920,3726256,35.9757163,-121.2541736,416.31,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,32,10657403.02,3982664.018,N/A,N/A
11563,33354,12/28/2023,21:00:38,12/28/2023,9:00:38 PM,Iridium,12/29/2023,12:01:17 AM,-2681300,-4417922,3726254,35.9756926,-121.2541621,416.51,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,31,10657404.11,3982661.414,N/A,N/A
11562,33354,12/28/2023,18:00:38,12/28/2023,6:00:38 PM,Iridium,12/29/2023,12:01:17 AM,-2681316,-4417926,3726252,35.975616,-121.2542907,424.82,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,28,10657392.66,3982652.705,N/A,N/A
11561,33354,12/28/2023,15:00:16,12/28/2023,3:00:16 PM,Iridium,12/29/2023,12:01:17 AM,-2681620,-4417598,3726312,35.9767029,-121.2590588,360.81,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,28,10656960.58,3982765.589,N/A,N/A
11560,33354,12/28/2023,12:00:36,12/28/2023,12:00:36 PM,Iridium,12/28/2023,12:01:04 PM,-2681626,-4417564,3726336,35.9770153,-121.2593113,353.91,1,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,28,10656937.19,3982799.838,N/A,N/A
11559,33354,12/28/2023,9:00:39,12/28/2023,9:00:39 AM,Iridium,12/28/2023,12:01:04 PM,-2681614,-4417594,3726316,35.9767666,-121.259025,357.88,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,27,10656963.5,3982772.716,N/A,N/A
11558,33354,12/28/2023,6:00:13,12/28/2023,6:00:13 AM,Iridium,12/28/2023,12:01:04 PM,-2683102,-4417042,3725982,35.97274,-121.2763023,404.86,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,24,10655413.55,3982298.357,N/A,N/A
11557,33354,12/28/2023,3:00:38,12/28/2023,3:00:38 AM,Iridium,12/28/2023,12:01:04 PM,-2683582,-4416604,3726166,35.9747442,-121.2833716,411.7,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,24,10654772.19,3982509.439,N/A,N/A
11556,33354,12/28/2023,0:00:11,12/28/2023,12:00:11 AM,Iridium,12/28/2023,12:00:41 AM,-2683834,-4415860,3726906,35.982814,-121.2900431,437.83,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,29,10654154.93,3983394.053,N/A,N/A
11555,33354,12/27/2023,21:00:38,12/27/2023,9:00:38 PM,Iridium,12/28/2023,12:00:41 AM,-2683192,-4414880,3728704,36.0021247,-121.2896035,547.11,1,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,30,10654156.97,3985536.884,N/A,N/A
11554,33354,12/27/2023,18:00:11,12/27/2023,6:00:11 PM,Iridium,12/28/2023,12:00:41 AM,-2683218,-4414888,3728782,36.0025856,-121.2898039,609.41,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,27,10654138.02,3985587.694,N/A,N/A
11553,33354,12/27/2023,15:00:38,12/27/2023,3:00:38 PM,Iridium,12/28/2023,12:00:41 AM,-2683186,-4414878,3728698,36.0021065,-121.2895582,539.68,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,28,10654161.09,3985534.939,N/A,N/A
11552,33354,12/27/2023,12:00:38,12/27/2023,12:00:38 PM,Iridium,12/27/2023,12:00:58 PM,-2683188,-4414872,3728708,36.0022011,-121.2896117,542.25,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,29,10654156.08,3985545.344,N/A,N/A
11551,33354,12/27/2023,9:00:38,12/27/2023,9:00:38 AM,Iridium,12/27/2023,12:00:58 PM,-2682728,-4414558,3729118,36.0078772,-121.2870605,372.94,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.52,26,10654374.97,3986179.029,N/A,N/A
11550,33354,12/27/2023,6:00:21,12/27/2023,6:00:21 AM,Iridium,12/27/2023,12:00:58 PM,-2684306,-4414358,3728602,36.0006785,-121.3031675,594.46,2.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.52,23,10652937.14,3985355.081,N/A,N/A
11549,33354,12/27/2023,3:00:38,12/27/2023,3:00:38 AM,Iridium,12/27/2023,12:00:58 PM,-2684398,-4415238,3727210,35.9862939,-121.2989693,423.42,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,25,10653343.41,3983765.995,N/A,N/A
11548,33354,12/27/2023,0:00:12,12/27/2023,12:00:12 AM,Iridium,12/27/2023,12:00:59 AM,-2684312,-4415454,3727008,35.9840802,-121.2969103,417.93,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,28,10653533.33,3983523.668,N/A,N/A
11547,33354,12/26/2023,21:00:32,12/26/2023,9:00:32 PM,Iridium,12/27/2023,12:00:59 AM,-2684392,-4415302,3727138,35.9854958,-121.2985438,422.85,1,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,31,10653383.31,3983678.133,N/A,N/A
11546,33354,12/26/2023,18:00:10,12/26/2023,6:00:10 PM,Iridium,12/27/2023,12:00:59 AM,-2684366,-4415330,3727148,35.9855135,-121.2981362,437.15,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,28,10653420.03,3983680.743,N/A,N/A
11545,33354,12/26/2023,15:00:38,12/26/2023,3:00:38 PM,Iridium,12/27/2023,12:00:59 AM,-2684368,-4415322,3727138,35.9854713,-121.2982012,426.59,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,26,10653414.25,3983675.957,N/A,N/A
11544,33354,12/26/2023,12:00:21,12/26/2023,12:00:21 PM,Iridium,12/26/2023,12:00:45 PM,-2684368,-4415330,3727134,35.985406,-121.2981552,429.77,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,25,10653418.53,3983668.779,N/A,N/A
11543,33354,12/26/2023,9:00:36,12/26/2023,9:00:36 AM,Iridium,12/26/2023,12:00:45 PM,-2684370,-4415328,3727142,35.9854678,-121.2981856,433.93,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,24,10653415.66,3983675.596,N/A,N/A
11542,33354,12/26/2023,6:00:38,12/26/2023,6:00:38 AM,Iridium,12/26/2023,12:00:45 PM,-2684370,-4415318,3727136,35.9854693,-121.2982432,423.49,1,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,27,10653410.47,3983675.671,N/A,N/A
11541,33354,12/26/2023,3:00:16,12/26/2023,3:00:16 AM,Iridium,12/26/2023,12:00:45 PM,-2684370,-4415300,3727148,35.9856383,-121.2983469,418.09,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,25,10653400.79,3983694.249,N/A,N/A
11540,33354,12/26/2023,0:00:38,12/26/2023,12:00:38 AM,Iridium,12/26/2023,12:02:28 AM,-2682824,-4414596,3729038,36.0068578,-121.2877516,392.51,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,29,10654314.68,3986064.854,N/A,N/A
11539,33354,12/25/2023,21:00:15,12/25/2023,9:00:15 PM,Iridium,12/26/2023,12:02:28 AM,-2682878,-4414606,3729006,36.0064307,-121.2882058,403.29,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,33,10654274.57,3986016.754,N/A,N/A
11538,33354,12/25/2023,18:00:29,12/25/2023,6:00:29 PM,Iridium,12/26/2023,12:02:28 AM,-2683288,-4414364,3729156,36.0074916,-121.2934857,496.45,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,27,10653796.61,3986126.094,N/A,N/A
11537,33354,12/25/2023,15:00:20,12/25/2023,3:00:20 PM,Iridium,12/26/2023,12:02:28 AM,-2684988,-4414438,3727668,35.9916298,-121.3091684,387.53,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,26,10652413.64,3984341.913,N/A,N/A
11536,33354,12/25/2023,12:00:18,12/25/2023,12:00:18 PM,Iridium,12/25/2023,12:00:51 PM,-2685038,-4414516,3727684,35.991256,-121.3091927,471.87,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,24,10652412.17,3984300.403,N/A,N/A
11535,33354,12/25/2023,9:00:38,12/25/2023,9:00:38 AM,Iridium,12/25/2023,12:00:51 PM,-2685032,-4414484,3727692,35.9914756,-121.3093202,451.93,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.52,25,10652400.25,3984324.567,N/A,N/A
11534,33354,12/25/2023,6:00:10,12/25/2023,6:00:10 AM,Iridium,12/25/2023,12:00:51 PM,-2684814,-4414468,3727828,35.9931396,-121.307347,429.14,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.52,23,10652574.93,3984512.237,N/A,N/A
11533,33354,12/25/2023,3:00:37,12/25/2023,3:00:37 AM,Iridium,12/25/2023,12:00:51 PM,-2683796,-4416046,3726678,35.9804143,-121.288612,416.52,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,24,10654288.63,3983130.115,N/A,N/A
11532,33354,12/25/2023,0:00:27,12/25/2023,12:00:27 AM,Iridium,12/25/2023,12:01:00 PM,-2683264,-4416516,3726614,35.9792836,-121.2808651,480.4,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,29,10654989.32,3983016.984,N/A,N/A
11531,33354,12/24/2023,21:00:38,12/24/2023,9:00:38 PM,Iridium,12/25/2023,12:01:00 PM,-2683258,-4416490,3726614,35.9794178,-121.280958,459.89,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,28,10654980.69,3983031.716,N/A,N/A
11530,33354,12/24/2023,18:00:39,12/24/2023,6:00:39 PM,Iridium,12/25/2023,12:01:00 PM,-2683264,-4416512,3726594,35.9791559,-121.2808882,465.88,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,29,10654987.49,3983002.775,N/A,N/A
11529,33354,12/24/2023,15:00:11,12/24/2023,3:00:11 PM,Iridium,12/25/2023,12:01:00 PM,-2683202,-4416886,3726158,35.9744545,-121.2781478,442.37,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,26,10655243.79,3982485.611,N/A,N/A
11528,33354,12/24/2023,12:00:38,12/24/2023,12:00:38 PM,Iridium,12/24/2023,12:01:09 PM,-2683198,-4416838,3726172,35.9747848,-121.2783862,415.71,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,26,10655221.65,3982521.867,N/A,N/A
11527,33354,12/24/2023,9:00:38,12/24/2023,9:00:38 AM,Iridium,12/24/2023,12:01:09 PM,-2683574,-4416602,3726170,35.9748044,-121.2833073,409.31,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.52,23,10654777.87,3982516.22,N/A,N/A
11526,33354,12/24/2023,6:00:23,12/24/2023,6:00:23 AM,Iridium,12/24/2023,12:01:09 PM,-2681752,-4417394,3725970,35.9747692,-121.2614836,74.22,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,26,10656745.77,3982547.182,N/A,N/A
11525,33354,12/24/2023,3:00:22,12/24/2023,3:00:22 AM,Iridium,12/24/2023,12:01:09 PM,-2681576,-4417544,3726136,35.9757846,-121.2589525,201.59,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,26,10656971.98,3982663.89,N/A,N/A
11524,33354,12/24/2023,0:00:12,12/24/2023,12:00:12 AM,Iridium,12/24/2023,12:00:42 AM,-2681322,-4417912,3726254,35.9756775,-121.2544281,418.83,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,30,10657380.15,3982659.302,N/A,N/A
11523,33354,12/23/2023,21:00:37,12/23/2023,9:00:37 PM,Iridium,12/24/2023,12:00:42 AM,-2681306,-4417906,3726242,35.975661,-121.254311,400.92,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,30,10657390.74,3982657.67,N/A,N/A
11522,33354,12/23/2023,18:00:22,12/23/2023,6:00:22 PM,Iridium,12/24/2023,12:00:42 AM,-2681262,-4417930,3726218,35.9754982,-121.2537559,384.95,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,28,10657441.12,3982640.507,N/A,N/A
11521,33354,12/23/2023,15:00:39,12/23/2023,3:00:39 PM,Iridium,12/24/2023,12:00:42 AM,-2681446,-4417846,3726230,35.9754605,-121.255983,411.14,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,28,10657240.38,3982632.728,N/A,N/A
11520,33354,12/23/2023,12:00:25,12/23/2023,12:00:25 PM,Iridium,12/23/2023,12:00:49 PM,-2681348,-4417830,3726284,35.9761959,-121.2551462,390.64,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,27,10657314.37,3982715.657,N/A,N/A
11519,33354,12/23/2023,9:00:12,12/23/2023,9:00:12 AM,Iridium,12/23/2023,12:00:49 PM,-2681552,-4417488,3726310,35.9773729,-121.2590472,254.99,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,25,10656960.3,3982839.935,N/A,N/A
11518,33354,12/23/2023,6:00:38,12/23/2023,6:00:38 AM,Iridium,12/23/2023,12:00:49 PM,-2683486,-4416722,3726056,35.973672,-121.2817827,388.35,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,23,10654917.56,3982393.024,N/A,N/A
11517,33354,12/23/2023,3:00:38,12/23/2023,3:00:38 AM,Iridium,12/23/2023,12:00:49 PM,-2683722,-4416286,3726422,35.977665,-121.2865289,401,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,26,10654481.81,3982828.435,N/A,N/A
11516,33354,12/23/2023,0:00:20,12/23/2023,12:00:20 AM,Iridium,12/23/2023,12:00:57 AM,-2683190,-4416550,3726592,35.9791728,-121.2799682,459.89,2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,30,10655070.41,3983006.113,N/A,N/A
11515,33354,12/22/2023,21:00:13,12/22/2023,9:00:13 PM,Iridium,12/23/2023,12:00:57 AM,-2683218,-4416540,3726666,35.9796807,-121.2802911,508.22,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,30,10655040.3,3983061.943,N/A,N/A
11514,33354,12/22/2023,18:00:39,12/22/2023,6:00:39 PM,Iridium,12/23/2023,12:00:57 AM,-2683244,-4416480,3726598,35.9793848,-121.2808829,437.7,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,30,10654987.52,3983028.18,N/A,N/A
11513,33354,12/22/2023,15:01:13,12/22/2023,3:01:13 PM,Iridium,12/23/2023,12:00:57 AM,-2683264,-4416586,3726670,35.9793753,-121.2804622,561.71,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,30,10655025.47,3983027.791,N/A,N/A
11512,33354,12/22/2023,12:00:38,12/22/2023,12:00:38 PM,Iridium,12/22/2023,12:01:00 PM,-2683502,-4416432,3726452,35.977828,-121.2836038,427.14,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,25,10654745.23,3982851.162,N/A,N/A
11511,33354,12/22/2023,9:00:28,12/22/2023,9:00:28 AM,Iridium,12/22/2023,12:01:00 PM,-2683654,-4416426,3726448,35.9774081,-121.2850786,484.51,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,25,10654613.08,3982802.243,N/A,N/A
11510,33354,12/22/2023,6:00:56,12/22/2023,6:00:56 AM,Iridium,12/22/2023,12:01:00 PM,-2681634,-4417032,3726914,35.9836162,-121.2624481,328.85,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,25,10656641.31,3983527.031,N/A,N/A
11509,33354,12/22/2023,3:00:23,12/22/2023,3:00:23 AM,Iridium,12/22/2023,12:01:00 PM,-2681454,-4417574,3726422,35.9780697,-121.2576236,339.12,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,26,10657087.28,3982919.526,N/A,N/A
11508,33354,12/22/2023,0:00:32,12/22/2023,12:00:32 AM,Iridium,12/22/2023,12:00:58 AM,-2681260,-4417940,3726214,35.9754293,-121.2536794,388.67,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,29,10657448.15,3982632.984,N/A,N/A
11507,33354,12/21/2023,21:00:37,12/21/2023,9:00:37 PM,Iridium,12/22/2023,12:00:58 AM,-2681262,-4417942,3726216,35.9754293,-121.2536869,392.07,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,28,10657447.48,3982632.977,N/A,N/A
11506,33354,12/21/2023,18:00:13,12/21/2023,6:00:13 PM,Iridium,12/22/2023,12:00:58 AM,-2681260,-4418050,3726260,35.975267,-121.2530467,491.8,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,28,10657505.53,3982615.997,N/A,N/A
11505,33354,12/21/2023,15:00:38,12/21/2023,3:00:38 PM,Iridium,12/22/2023,12:00:58 AM,-2681264,-4417948,3726216,35.9753967,-121.2536713,397.06,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,27,10657448.95,3982629.38,N/A,N/A
11504,33354,12/21/2023,12:00:38,12/21/2023,12:00:38 PM,Iridium,12/21/2023,12:00:58 PM,-2681456,-4417504,3726328,35.9776955,-121.2580453,236.32,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,,3.28,3.6,26,10657050,3982877.334,N/A,N/A
